bigChancesCreated,totalPasses,accurateFinalThirdPasses,accurateLongBalls,assists,accuratePassesPercentage,keyPasses,accurateLongBallsPercentage,accuratePasses,accurateOwnHalfPasses,accurateCrosses,passToAssist,inaccuratePasses,accurateOppositionHalfPasses,accurateCrossesPercentage,rating,player.id,team.id
0,249,46,13,0,73.49,9,38.24,183,84,6,0,66,105,35.29,6.68,338949,394127
1,455,111,29,0,80.66,15,56.86,367,115,7,0,88,259,46.67,6.68,1495658,377757
0,91,23,8,1,80.22,5,72.73,73,26,1,0,18,48,25.0,6.68,45794,5250
2,427,101,44,2,69.32,26,48.35,296,100,12,0,131,208,28.57,6.68,886502,5254
0,23,8,0,0,73.91,2,0.0,17,5,0,0,6,12,0.0,6.68,835655,134976
0,57,17,2,0,71.93,1,50.0,41,8,1,0,16,34,25.0,6.68,877434,5251
0,1221,162,88,0,80.51,13,48.89,983,509,0,0,238,474,0.0,6.68,971199,5251
0,486,33,44,0,76.54,4,44.0,372,257,0,0,114,115,0.0,6.68,107596,188850
2,812,167,60,3,77.96,23,55.56,633,275,10,0,179,368,35.71,6.68,925611,134976
1,875,169,70,0,81.49,7,56.45,713,356,4,0,162,361,22.22,6.67,869783,394127
1,387,80,39,1,63.31,16,31.97,245,104,16,0,142,157,27.12,6.67,922739,5254
2,699,114,37,2,71.24,15,32.74,498,240,7,0,201,265,14.89,6.67,889119,5251
2,428,96,35,0,74.77,25,53.85,320,142,11,0,108,189,31.43,6.67,1185461,248196
2,442,79,23,2,77.38,16,43.4,342,169,17,0,100,190,24.64,6.67,925480,5250
0,129,28,7,0,80.62,5,53.85,104,39,2,0,25,67,40.0,6.67,1108522,5249
0,253,83,12,0,73.12,12,57.14,185,39,2,0,68,148,20.0,6.67,1475219,277525
3,600,127,36,1,75.33,14,43.9,452,205,4,0,148,251,30.77,6.67,826830,5249
0,41,8,1,0,60.98,1,50.0,25,6,1,0,16,20,100.0,6.67,1394753,5250
0,10,7,0,0,80.0,0,0.0,8,1,0,0,2,7,0.0,6.67,1116608,5257
3,669,121,30,0,75.64,14,37.04,506,250,11,1,163,267,23.4,6.67,964878,277525
0,153,53,11,1,69.28,8,78.57,106,32,3,1,47,77,42.86,6.66,894452,5250
0,221,53,26,0,72.4,8,48.15,160,51,1,0,61,110,33.33,6.65,1525502,5254
3,305,72,22,0,63.28,16,30.56,193,71,13,0,112,135,21.31,6.65,922095,5254
0,454,87,14,0,77.09,7,29.17,350,162,5,0,104,193,13.89,6.65,1495656,21942
0,559,34,82,0,69.41,2,44.09,388,275,0,0,171,113,0.0,6.65,339929,394127
0,49,4,4,0,61.22,0,30.77,30,20,0,0,19,10,0.0,6.65,1105297,5254
0,371,35,26,0,75.2,0,31.71,279,179,1,0,92,101,25.0,6.65,340551,394127
2,486,83,23,2,75.51,12,31.94,367,181,15,0,119,201,22.73,6.65,846486,5250
0,359,113,31,0,92.2,7,77.5,331,104,1,0,28,228,20.0,6.65,1215084,39723
0,192,20,18,0,81.25,2,56.25,156,89,0,0,36,67,0.0,6.65,985111,134976
0,452,88,63,1,75.66,14,65.63,342,159,9,0,110,192,28.13,6.64,1102459,394127
3,129,45,1,3,65.12,9,25.0,84,20,2,0,45,66,22.22,6.64,868743,5254
0,370,69,17,0,81.89,5,37.78,303,141,3,0,67,165,18.75,6.64,875822,39723
3,640,125,39,1,77.5,13,45.35,496,232,12,0,144,276,21.05,6.64,931382,21942
1,683,47,49,0,77.31,2,41.18,528,389,0,0,155,139,0.0,6.64,1473215,248196
0,168,9,19,0,76.79,0,45.24,129,99,0,0,39,30,0.0,6.64,220437,5249
0,461,57,22,0,82.21,7,47.83,379,213,1,0,82,167,16.67,6.64,975704,5255
1,611,48,89,0,79.05,4,56.33,483,340,3,0,128,146,50.0,6.64,827127,134976
1,251,38,21,0,76.89,5,60.0,193,93,2,0,58,102,66.67,6.64,842348,5250
3,207,69,3,0,72.95,10,50.0,151,43,2,0,56,110,66.67,6.63,925478,213638
0,29,7,3,0,75.86,0,100.0,22,12,0,0,7,10,0.0,6.63,822598,188850
0,65,16,5,0,73.85,2,55.56,48,18,0,0,17,30,0.0,6.63,990816,21941
2,932,154,48,3,81.22,21,48.98,757,403,4,0,175,358,21.05,6.63,931581,188850
3,140,56,4,2,87.86,11,57.14,123,36,4,0,17,91,16.67,6.63,158417,5257
1,427,71,27,0,64.64,15,34.62,276,126,13,0,151,163,22.81,6.63,1185465,248196
0,130,24,0,0,77.69,1,0.0,101,45,1,0,29,57,9.09,6.63,339997,213638
0,574,113,31,0,77.18,11,55.36,443,195,6,0,131,254,18.75,6.63,843265,248196
0,33,10,2,0,75.76,3,66.67,25,5,0,0,8,20,0.0,6.63,1517846,5251
0,148,3,19,0,81.08,0,44.19,120,107,0,0,28,13,0.0,6.63,1065598,39723
0,224,7,11,0,73.66,2,30.56,165,116,0,0,59,49,0.0,6.62,1066910,5255
1,60,17,0,0,63.33,2,0.0,38,16,0,0,22,22,0.0,6.62,1188874,248196
0,509,89,43,0,81.73,6,66.15,416,230,1,0,93,187,16.67,6.62,1105365,5255
2,524,110,32,2,82.44,18,53.33,432,199,16,0,92,249,26.23,6.62,822507,188850
0,283,36,35,0,89.4,2,68.63,253,157,0,1,30,96,0.0,6.61,1102458,39723
0,518,156,24,0,73.36,12,60.0,380,116,9,0,138,273,17.65,6.61,1017480,277525
1,84,30,1,1,82.14,3,50.0,69,18,0,0,15,51,0.0,6.61,146608,5257
0,501,51,56,1,57.88,6,32.94,290,154,0,0,211,136,0.0,6.61,1466301,5254
0,735,109,34,0,77.28,8,38.64,568,313,6,0,167,261,21.43,6.61,846827,377757
0,59,17,3,0,72.88,3,60.0,43,15,0,0,16,28,0.0,6.61,874641,5249
0,42,8,1,1,61.9,3,50.0,26,11,2,0,16,17,66.67,6.6,588594,394127
0,56,20,1,0,82.14,4,20.0,46,12,1,0,10,35,50.0,6.6,558788,213638
0,6,4,0,0,100.0,0,0.0,6,0,1,0,0,7,100.0,6.6,1201014,39723
0,25,4,2,0,76.0,0,66.67,19,9,0,0,6,10,0.0,6.6,1156172,5249
0,21,8,1,0,80.95,1,100.0,17,4,0,0,4,13,0.0,6.6,1145374,377757
0,19,3,0,0,89.47,2,0.0,17,9,1,0,2,9,100.0,6.6,1002475,188850
0,6,0,0,0,66.67,0,0.0,4,2,0,0,2,2,0.0,6.6,1185463,248196
0,13,4,1,0,76.92,0,50.0,10,2,0,0,3,8,0.0,6.6,1141759,134976
0,54,8,17,0,62.96,0,45.95,34,20,0,0,20,14,0.0,6.6,146240,21941
0,9,5,0,0,77.78,1,0.0,7,0,1,0,2,8,100.0,6.6,1483014,5249
1,71,27,1,1,76.06,5,50.0,54,11,0,0,17,43,0.0,6.59,885539,21942
0,45,9,1,0,53.33,2,50.0,24,6,0,0,21,18,0.0,6.59,941509,377757
0,259,54,22,1,71.81,6,37.29,186,74,6,0,73,118,13.33,6.59,1466354,5254
0,37,12,0,0,81.08,5,0.0,30,7,3,0,7,26,50.0,6.59,976958,188850
0,29,5,1,0,58.62,0,50.0,17,9,0,0,12,8,0.0,6.59,1190333,248196
0,78,22,1,0,75.64,3,100.0,59,21,1,0,19,39,100.0,6.58,932881,377757
0,23,2,0,0,60.87,1,0.0,14,12,0,0,9,2,0.0,6.58,1128899,248196
0,588,154,43,0,84.35,8,55.84,496,219,1,0,92,278,10.0,6.58,922048,21941
1,217,38,21,0,86.18,3,67.74,187,97,0,0,30,90,0.0,6.58,1185458,5251
2,110,40,1,1,75.45,6,100.0,83,21,3,0,27,65,18.75,6.58,773629,5257
0,80,8,6,0,86.25,3,46.15,69,38,2,0,11,33,40.0,6.58,877404,248196
0,36,3,4,0,61.11,1,40.0,22,6,0,0,14,16,0.0,6.58,1015248,5254
0,40,11,3,0,80.0,1,75.0,32,14,0,0,8,18,0.0,6.58,1473448,277525
0,324,73,14,1,81.48,7,53.85,264,103,0,0,60,161,0.0,6.57,248023,188850
3,96,28,1,3,82.29,13,16.67,79,27,8,0,17,60,25.81,6.56,54686,5249
1,711,100,46,1,80.73,18,44.23,574,335,10,0,137,249,26.32,6.56,928506,188850
0,64,11,1,0,51.56,0,25.0,33,10,0,0,31,23,0.0,6.56,965039,21941
0,41,12,0,0,82.93,0,0.0,34,11,1,0,7,24,33.33,6.56,1116357,5249
1,384,78,23,1,72.4,10,36.51,278,110,4,0,106,172,9.09,6.55,925620,134976
0,310,89,18,1,75.16,16,41.86,233,72,7,0,77,168,15.56,6.55,964939,394127
0,269,49,24,1,69.52,4,39.34,187,89,5,0,82,103,22.73,6.55,868745,277525
0,55,21,3,0,70.91,2,50.0,39,11,0,0,16,28,0.0,6.55,921860,21941
0,67,1,5,0,82.09,0,50.0,55,46,0,0,12,9,0.0,6.55,881845,394127
0,73,7,4,0,79.45,0,44.44,58,36,1,0,15,23,33.33,6.55,877438,5251
0,470,67,25,0,74.47,4,30.86,350,193,6,0,120,163,33.33,6.55,863327,394127
1,286,14,25,0,80.77,2,48.08,231,167,0,0,55,64,0.0,6.55,155772,188850
1,558,91,37,0,80.11,7,54.41,447,213,3,0,111,237,27.27,6.55,358502,248196
0,105,27,4,0,78.1,4,44.44,82,31,0,0,23,51,0.0,6.54,877597,188850
0,243,12,29,0,65.84,0,40.85,160,117,0,0,83,43,0.0,6.54,877435,21941
0,59,7,2,0,76.27,1,28.57,45,19,0,0,14,26,0.0,6.54,1473028,213638
1,342,58,9,0,75.73,8,27.27,259,129,4,0,83,134,12.12,6.54,1473534,248196
0,204,51,10,0,81.37,3,58.82,166,65,1,0,38,102,50.0,6.53,990271,21942
1,174,36,6,0,82.18,8,54.55,143,51,3,0,31,95,25.0,6.53,985108,5250
0,276,23,17,0,76.09,3,37.78,210,148,1,0,66,63,100.0,6.53,1473447,277525
0,69,27,6,0,82.61,2,100.0,57,16,0,0,12,41,0.0,6.53,330865,21942
0,103,33,7,0,76.7,3,70.0,79,19,5,0,24,65,41.67,6.53,1018573,5255
0,117,28,6,0,71.79,4,75.0,84,29,1,0,33,56,33.33,6.52,588584,5255
0,448,76,31,0,68.97,3,34.44,309,151,2,0,139,160,12.5,6.52,1133763,277525
0,165,38,9,0,76.97,1,45.0,127,53,2,0,38,76,28.57,6.52,798692,377757
0,130,43,2,0,78.46,5,28.57,102,35,2,0,28,69,20.0,6.52,343119,188850
0,292,33,24,0,73.29,3,36.92,214,144,2,0,78,72,40.0,6.52,883162,134976
0,140,21,4,0,74.29,6,26.67,104,55,4,0,36,53,30.77,6.51,1069637,377757
0,188,55,4,0,77.66,8,80.0,146,58,3,0,42,91,15.0,6.51,1018545,248196
0,85,30,2,0,77.65,3,100.0,66,21,0,0,19,45,0.0,6.51,938728,188850
0,107,10,15,0,68.22,0,46.88,73,55,0,0,34,18,0.0,6.51,932248,248196
1,395,67,21,2,69.37,13,30.0,274,120,11,0,121,165,18.64,6.51,1117831,134976
0,11,2,1,0,63.64,0,50.0,7,3,0,0,4,4,0.0,6.5,975708,5250
0,1,0,0,0,100.0,0,0.0,1,1,0,0,0,0,0.0,6.5,1094577,188850
0,15,2,4,0,26.67,0,26.67,4,0,0,0,11,4,0.0,6.5,873946,377757
0,6,1,0,0,66.67,1,0.0,4,0,0,0,2,4,0.0,6.5,1457531,5249
0,15,2,0,0,53.33,1,0.0,8,2,0,0,7,6,0.0,6.5,988081,134976
0,44,10,1,0,77.27,1,50.0,34,18,0,0,10,16,0.0,6.5,1470460,5255
0,56,13,2,0,85.71,1,66.67,48,17,0,0,8,31,0.0,6.5,1473012,377757
0,131,10,2,0,90.08,0,50.0,118,79,0,0,13,39,0.0,6.5,1108473,188850
0,2,0,0,0,100.0,0,0.0,2,0,0,0,0,2,0.0,6.5,1479183,5250
0,11,2,2,0,63.64,0,40.0,7,3,0,0,4,4,0.0,6.5,859701,21941
0,12,3,1,0,83.33,0,33.33,10,4,0,0,2,6,0.0,6.5,1517847,277525
0,4,2,0,0,100.0,0,0.0,4,2,0,0,0,2,0.0,6.5,826814,5249
0,95,0,14,0,84.21,0,48.28,80,79,0,0,15,1,0.0,6.5,37951,5257
0,28,6,4,0,75.0,0,100.0,21,9,0,0,7,12,0.0,6.5,992009,5254
0,159,14,20,0,82.39,0,58.82,131,91,0,0,28,40,0.0,6.5,277363,134976
3,167,42,6,0,67.07,9,42.86,112,44,3,0,55,71,18.75,6.49,1197424,5255
0,30,7,3,0,76.67,2,100.0,23,10,0,0,7,13,0.0,6.49,966841,188850
0,58,15,4,0,67.24,2,50.0,39,14,0,0,19,25,0.0,6.48,1495635,377757
0,57,20,3,0,82.46,2,100.0,47,14,0,0,10,33,0.0,6.48,1185829,21942
1,42,14,1,0,80.95,1,50.0,34,13,0,0,8,21,0.0,6.48,974049,213638
0,108,29,5,0,74.07,6,26.32,80,28,2,0,28,54,15.38,6.48,976964,134976
1,195,47,2,1,80.51,4,28.57,157,70,1,0,38,88,6.67,6.47,1103512,188850
0,29,7,0,0,68.97,0,0.0,20,6,0,0,9,14,0.0,6.47,1473005,377757
0,296,36,13,0,61.82,4,26.0,183,90,3,0,113,96,23.08,6.47,1142359,213638
0,173,30,7,0,83.82,2,41.18,145,73,0,0,28,72,0.0,6.46,1390303,377757
1,194,44,12,1,79.38,8,54.55,154,62,5,0,40,97,35.71,6.46,844613,5255
0,10,4,0,0,80.0,0,0.0,8,2,0,0,2,6,0.0,6.45,1201018,39723
0,45,10,0,0,62.22,3,0.0,28,10,0,0,17,18,0.0,6.45,976016,377757
0,597,94,25,0,82.75,8,49.02,494,250,0,0,103,244,0.0,6.44,793430,394127
0,60,13,3,0,71.67,2,75.0,43,12,2,0,17,33,18.18,6.44,1017166,248196
3,180,42,14,2,73.33,9,38.89,132,61,4,0,48,75,20.0,6.44,339961,21941
0,47,9,2,0,72.34,2,28.57,34,16,1,0,13,19,25.0,6.43,311994,5249
0,114,5,26,0,50.88,0,32.1,58,40,0,0,56,18,0.0,6.42,1495592,248196
0,110,13,20,0,74.55,0,50.0,82,41,0,0,28,41,0.0,6.41,1466376,5254
0,7,2,0,0,57.14,0,0.0,4,0,0,0,3,4,0.0,6.4,1002519,5250
0,4,0,0,0,100.0,0,0.0,4,4,0,0,0,0,0.0,6.4,1011433,188850
0,7,2,0,0,57.14,0,0.0,4,0,0,0,3,4,0.0,6.4,920899,134976
0,9,0,0,0,66.67,0,0.0,6,4,0,0,3,2,0.0,6.4,1197420,5255
0,27,9,1,0,77.78,0,50.0,21,7,0,0,6,14,0.0,6.4,1459664,5251
0,47,13,2,0,72.34,1,66.67,34,8,0,0,13,26,0.0,6.4,921388,134976
0,111,15,15,0,77.48,0,44.12,86,48,0,0,25,38,0.0,6.38,1020036,394127
0,131,22,9,0,66.41,1,29.03,87,47,0,0,44,40,0.0,6.36,873888,248196
0,7,0,0,0,57.14,0,0.0,4,3,0,0,3,1,0.0,6.35,52070,5255
0,8,3,0,0,75.0,0,0.0,6,1,0,0,2,5,0.0,6.35,1094962,394127
0,26,0,0,0,80.77,0,0.0,21,18,0,0,5,3,0.0,6.35,981590,277525
0,36,8,3,0,55.56,2,42.86,20,8,0,0,16,12,0.0,6.34,1473011,377757
0,283,37,10,0,83.39,2,38.46,236,132,0,0,47,104,0.0,6.34,928507,188850
0,20,2,2,0,80.0,1,100.0,16,6,2,0,4,12,66.67,6.33,1416329,5251
0,104,6,29,0,76.92,0,54.72,80,66,0,0,24,14,0.0,6.32,873463,394127
0,93,10,8,0,64.52,0,34.78,60,38,0,0,33,22,0.0,6.32,1121486,213638
0,8,3,0,0,75.0,1,0.0,6,0,0,0,2,6,0.0,6.3,1482441,21942
0,5,0,0,0,80.0,0,0.0,4,3,0,0,1,1,0.0,6.3,869788,5254
0,11,5,0,0,72.73,0,0.0,8,1,0,0,3,7,0.0,6.3,1185827,21942
0,16,2,1,0,81.25,1,100.0,13,6,0,0,3,7,0.0,6.3,1172588,5251
0,53,5,4,0,62.26,0,22.22,33,19,0,0,20,14,0.0,6.27,1479175,134976
0,136,5,28,0,69.12,1,41.18,94,79,0,0,42,15,0.0,6.27,155766,21942
0,34,3,10,0,50.0,0,37.04,17,9,0,0,17,8,0.0,6.25,1092606,213638
0,36,2,5,0,61.11,0,27.78,22,18,0,0,14,4,0.0,6.25,1466876,5251
1,20,3,2,1,65.0,2,40.0,13,7,0,0,7,6,0.0,6.2,964884,394127
1,39,5,3,0,76.92,2,50.0,30,12,0,0,9,18,0.0,6.2,1464255,5249
0,59,1,6,0,72.88,0,50.0,43,32,1,0,16,12,100.0,6.16,1201400,5250
0,70,9,1,1,70.0,1,6.67,49,27,0,0,21,22,0.0,6.15,1485141,377757
0,46,10,4,0,86.96,2,100.0,40,20,0,0,6,20,0.0,6.13,1473216,394127
0,73,1,10,0,82.19,0,45.45,60,57,0,0,13,3,0.0,6.1,822715,188850
0,36,1,4,0,72.22,0,33.33,26,19,0,0,10,7,0.0,6.05,1396217,5251
0,73,7,5,0,89.04,0,62.5,65,39,0,0,8,26,0.0,6.03,126094,21942
0,39,9,2,0,76.92,0,28.57,30,11,0,0,9,19,0.0,6.0,590094,213638
0,266,12,23,0,84.96,0,60.53,226,165,0,0,40,61,0.0,6.0,246967,21942
0,12,2,1,0,83.33,0,50.0,10,3,0,0,2,7,0.0,5.5,1185493,213638
0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,126614,188850
0,5,4,1,0,80.0,0,100.0,4,0,0,0,1,4,0.0,0.0,981344,394127
0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,1,100.0,0.0,1473021,213638
0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,1002442,5255
0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,1103934,277525
0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,1156400,377757
0,1,0,1,0,100.0,0,100.0,1,0,0,0,0,1,0.0,0.0,1518765,21942
