bigChancesCreated,totalPasses,accurateFinalThirdPasses,accurateLongBalls,assists,accuratePassesPercentage,keyPasses,accurateLongBallsPercentage,accuratePasses,accurateOwnHalfPasses,accurateCrosses,passToAssist,inaccuratePasses,accurateOppositionHalfPasses,accurateCrossesPercentage,rating,player.id,team.id
1,181,54,0,0,68.51,7,0.0,124,28,1,0,57,97,50.0,6.6,1116627,3221
2,263,74,15,1,76.43,12,41.67,201,82,3,0,62,122,37.5,6.59,1017377,36839
1,161,51,9,0,68.94,10,64.29,111,29,5,0,50,87,16.67,6.59,873642,36833
0,97,20,0,0,77.32,1,0.0,75,25,0,0,22,50,0.0,6.59,974690,7628
0,34,7,0,0,52.94,1,0.0,18,7,1,0,16,12,50.0,6.59,1199247,3209
0,271,40,19,0,78.6,1,55.88,213,107,0,0,58,106,0.0,6.59,1086973,3207
0,104,21,1,1,72.12,4,20.0,75,27,0,0,29,48,0.0,6.59,1199316,3207
0,100,12,8,0,79.0,2,66.67,79,44,0,0,21,35,0.0,6.59,1385756,3201
0,212,34,9,0,83.02,3,60.0,176,90,2,0,36,88,22.22,6.59,1017184,36839
1,141,37,7,0,73.76,2,41.18,104,31,1,0,37,74,12.5,6.59,933157,65676
0,235,53,11,0,85.96,1,61.11,202,87,4,0,33,119,26.67,6.59,805175,3215
0,294,74,28,0,75.17,4,62.22,221,82,1,0,73,140,14.29,6.58,943997,65676
1,67,10,0,1,59.7,1,0.0,40,12,0,0,27,28,0.0,6.58,129724,3216
0,62,12,3,0,67.74,3,75.0,42,12,1,0,20,31,11.11,6.58,1177719,7628
0,112,23,3,0,88.39,2,75.0,99,44,0,0,13,55,0.0,6.58,816808,3202
2,160,45,13,0,66.88,4,44.83,107,38,5,0,53,74,15.63,6.58,1467315,3205
0,172,37,14,0,73.26,2,51.85,126,59,0,0,46,67,0.0,6.58,1464852,3204
0,69,8,8,0,55.07,2,36.36,38,21,0,0,31,17,0.0,6.58,1112348,3219
1,290,44,21,0,80.34,8,65.63,233,117,1,0,57,117,7.69,6.58,1169586,3210
0,66,18,4,0,66.67,2,44.44,44,19,3,0,22,28,11.54,6.58,1087512,7629
0,270,10,57,0,74.81,0,45.97,202,163,0,0,68,39,0.0,6.58,989206,3218
2,102,28,0,2,67.65,3,0.0,69,20,1,0,33,50,25.0,6.58,974713,3202
0,26,9,1,0,84.62,1,100.0,22,6,1,0,4,17,14.29,6.58,896937,65676
0,96,2,16,0,65.63,0,33.33,63,56,0,0,33,7,0.0,6.58,31967,3202
1,217,58,4,0,68.2,10,57.14,148,37,1,0,69,112,3.85,6.57,1162611,3205
0,175,21,7,0,72.57,1,46.67,127,72,0,0,48,55,0.0,6.57,1017450,3208
0,168,26,21,0,72.02,2,53.85,121,64,0,0,47,57,0.0,6.57,1485375,3205
0,43,2,1,0,81.4,0,50.0,35,25,0,0,8,10,0.0,6.57,1485505,3215
0,6,0,0,0,50.0,0,0.0,3,0,0,0,3,3,0.0,6.57,1018462,3205
0,228,40,13,0,74.12,1,40.63,169,89,1,0,59,81,11.11,6.56,295161,3210
0,226,81,13,0,71.68,16,59.09,162,51,4,0,64,115,25.0,6.56,609736,36839
2,59,19,2,1,76.27,4,66.67,45,11,0,0,14,34,0.0,6.56,1415942,3215
0,21,8,0,0,66.67,0,0.0,14,1,1,0,7,14,16.67,6.56,1462243,3210
0,605,99,58,0,57.85,3,30.69,350,161,7,0,255,196,20.0,6.56,824516,65676
0,44,16,5,0,68.18,0,83.33,30,6,1,0,14,25,50.0,6.56,1385660,3221
0,77,11,4,0,79.22,2,80.0,61,31,0,0,16,30,0.0,6.56,250339,7629
0,99,24,5,0,67.68,3,35.71,67,25,2,0,32,44,50.0,6.56,992978,4937
0,329,48,22,0,88.15,0,70.97,290,162,0,0,39,128,0.0,6.56,793850,3216
1,147,29,2,1,61.22,4,20.0,90,31,1,0,57,60,7.14,6.56,1116577,3208
0,91,24,0,0,61.54,1,0.0,56,13,0,0,35,43,0.0,6.55,814225,4937
2,445,117,23,1,74.16,8,43.4,330,118,10,0,115,222,20.83,6.55,881912,3207
2,227,67,9,0,73.57,10,64.29,167,49,10,0,60,128,15.87,6.55,1199242,3209
1,281,51,13,0,71.89,7,34.21,202,96,8,0,79,114,29.63,6.55,941096,3219
0,239,9,12,0,84.52,0,42.86,202,167,1,0,37,36,50.0,6.55,989843,36839
0,18,6,0,0,83.33,1,0.0,15,4,0,0,3,11,0.0,6.55,1131305,3206
0,78,20,1,0,70.51,1,100.0,55,20,0,0,23,35,0.0,6.55,1086993,3209
0,4,0,0,0,75.0,0,0.0,3,3,0,0,1,0,0.0,6.55,960297,3201
0,25,0,3,0,60.0,0,27.27,15,8,0,0,10,7,0.0,6.55,1085930,3205
1,105,29,1,1,61.9,6,12.5,65,21,5,0,40,49,17.24,6.55,1129432,3205
0,269,52,14,1,64.68,11,36.84,174,72,3,0,95,105,30.0,6.55,981340,36837
2,684,159,49,0,65.5,15,36.84,448,167,18,0,236,299,27.69,6.55,1183795,4937
1,182,41,3,0,76.37,1,37.5,139,58,2,0,43,83,20.0,6.54,1091058,3211
0,177,34,2,0,58.76,3,40.0,104,32,2,0,73,74,22.22,6.54,879625,65668
0,269,34,19,0,74.35,2,39.58,200,101,0,0,69,99,0.0,6.54,922458,36837
1,37,5,2,0,54.05,1,33.33,20,6,0,0,17,14,0.0,6.54,1117060,3221
0,131,43,6,0,76.34,4,66.67,100,25,6,0,31,81,27.27,6.54,1092303,3203
0,104,27,3,0,77.88,9,75.0,81,29,0,0,23,52,0.0,6.54,341101,42338
0,374,63,25,1,71.12,4,34.72,266,114,2,0,108,154,66.67,6.54,895347,3205
2,298,101,14,0,67.11,18,42.42,200,50,8,0,98,158,15.69,6.54,1020255,3209
1,196,62,5,0,76.53,11,83.33,150,46,3,0,46,107,15.79,6.53,1092322,3210
0,296,28,26,0,80.41,1,46.43,238,146,1,0,58,93,33.33,6.53,365990,3216
0,78,18,2,0,78.21,2,50.0,61,21,2,0,17,42,12.5,6.53,1406311,3215
0,62,19,0,0,74.19,3,0.0,46,12,3,0,16,37,27.27,6.53,1087026,3210
0,71,13,9,0,61.97,0,36.0,44,22,0,0,27,22,0.0,6.53,1162052,36833
0,220,23,14,0,84.09,0,58.33,185,97,0,0,35,88,0.0,6.53,295159,3211
0,248,27,9,0,82.26,0,47.37,204,103,0,0,44,101,0.0,6.53,1186698,3208
0,66,13,1,1,66.67,3,20.0,44,19,4,0,22,29,57.14,6.53,1201112,3221
0,67,17,3,0,58.21,1,33.33,39,12,0,0,28,27,0.0,6.53,1018383,36837
0,55,14,1,0,72.73,1,100.0,40,16,0,0,15,24,0.0,6.53,128211,3201
0,215,15,18,0,70.23,1,38.3,151,93,0,0,64,58,0.0,6.53,340013,4937
0,148,24,9,0,65.54,4,34.62,97,46,6,0,51,57,40.0,6.53,789358,4937
1,216,42,3,0,70.37,6,30.0,152,69,6,0,64,89,14.63,6.52,1113236,3219
0,386,60,23,0,66.84,8,34.85,258,120,3,0,128,141,13.64,6.52,1087034,6074
0,117,29,3,0,77.78,4,60.0,91,33,0,0,26,58,0.0,6.52,1118095,65668
1,287,21,21,0,75.96,5,38.18,218,139,2,0,69,81,22.22,6.52,1384823,7629
1,49,16,3,0,87.76,2,100.0,43,16,0,1,6,27,0.0,6.52,1087068,3217
0,57,14,3,0,80.7,0,42.86,46,10,0,0,11,36,0.0,6.52,994455,4937
1,162,61,2,0,67.28,5,28.57,109,19,4,0,53,94,12.12,6.52,1092599,3216
0,83,19,1,0,61.45,6,33.33,51,17,0,0,32,34,0.0,6.52,1183525,3217
0,175,40,3,1,65.14,7,30.0,114,47,1,1,61,68,11.11,6.51,1021875,3204
0,171,39,6,0,80.7,3,42.86,138,58,2,0,33,82,40.0,6.51,1468139,3203
0,34,9,0,0,76.47,2,0.0,26,6,2,0,8,22,18.18,6.51,1018414,4937
0,222,35,9,0,68.92,4,30.0,153,78,2,0,69,77,18.18,6.51,912936,36833
0,161,56,6,0,71.43,7,42.86,115,26,1,0,46,90,8.33,6.51,1086329,65676
1,265,69,4,1,79.62,6,40.0,211,57,1,0,54,155,33.33,6.5,1086992,3217
0,19,6,0,1,78.95,1,0.0,15,4,0,0,4,11,0.0,6.5,1095005,4937
1,31,6,1,1,64.52,2,50.0,20,12,0,0,11,8,0.0,6.5,1485083,36839
0,95,41,1,0,82.11,6,33.33,78,15,3,0,17,66,21.43,6.5,846568,3212
0,129,17,5,0,72.09,2,21.74,93,52,1,0,36,42,50.0,6.5,1112784,3205
0,19,3,0,0,57.89,0,0.0,11,6,0,0,8,5,0.0,6.5,974306,36839
0,28,7,1,0,57.14,0,50.0,16,9,0,0,12,7,0.0,6.5,34135,36839
0,23,3,0,0,52.17,1,0.0,12,6,0,0,11,6,0.0,6.5,589292,36839
0,79,19,0,0,63.29,1,0.0,50,16,2,0,29,36,13.33,6.5,978991,3221
0,80,4,9,0,78.75,0,45.0,63,47,0,0,17,16,0.0,6.5,1173598,3210
0,31,7,1,0,64.52,0,25.0,20,9,0,0,11,11,0.0,6.5,922783,36833
0,25,8,0,0,68.0,2,0.0,17,4,0,0,8,13,0.0,6.5,1390760,7629
0,62,11,2,0,75.81,2,66.67,47,21,1,0,15,27,14.29,6.5,1179176,65668
0,12,3,1,0,58.33,0,50.0,7,1,1,0,5,7,33.33,6.5,1094993,42338
0,3,0,0,0,100.0,0,0.0,3,1,0,0,0,2,0.0,6.5,1384961,36839
0,9,3,0,0,77.78,0,0.0,7,3,0,0,2,4,0.0,6.5,1117077,3212
0,5,1,0,0,100.0,0,0.0,5,4,0,0,0,1,0.0,6.5,1066573,7628
0,4,1,0,0,75.0,0,0.0,3,1,0,0,1,2,0.0,6.5,1120461,36839
0,1,1,0,0,100.0,0,0.0,1,0,0,0,0,1,0.0,6.5,1086971,3212
0,4,1,0,0,25.0,0,0.0,1,0,0,0,3,1,0.0,6.5,1087001,3207
0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,6.5,1381561,65668
0,1,0,0,0,100.0,0,0.0,1,0,0,0,0,1,0.0,6.5,1466651,36833
0,9,1,1,0,66.67,1,50.0,6,2,1,0,3,5,50.0,6.5,1086989,6074
0,4,0,0,0,50.0,0,0.0,2,1,0,0,2,1,0.0,6.5,1201090,36839
0,4,1,0,0,75.0,0,0.0,3,1,0,0,1,2,0.0,6.5,1466522,4937
0,8,2,1,0,75.0,0,50.0,6,3,0,0,2,3,0.0,6.5,1184611,65668
0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,6.5,1484795,3209
0,32,1,2,0,65.63,0,28.57,21,13,0,0,11,8,0.0,6.5,1185976,3206
0,43,4,3,0,86.05,0,50.0,37,25,0,0,6,12,0.0,6.5,896783,65676
0,10,3,0,0,100.0,1,0.0,10,5,0,0,0,5,0.0,6.5,830879,65676
2,77,14,0,0,50.65,2,0.0,39,17,0,0,38,22,0.0,6.49,874567,3207
0,119,23,3,0,59.66,6,27.27,71,27,0,0,48,44,0.0,6.49,873890,3212
0,227,57,14,0,76.65,7,56.0,174,54,0,0,53,120,0.0,6.49,73019,3212
0,59,4,3,0,76.27,1,33.33,45,30,1,0,14,16,100.0,6.48,895234,3217
0,91,17,1,0,67.03,3,9.09,61,22,0,0,30,39,0.0,6.48,940689,3207
0,27,6,1,0,81.48,2,33.33,22,6,0,0,5,16,0.0,6.48,1485098,3212
0,163,17,22,0,71.78,0,50.0,117,81,1,0,46,37,50.0,6.47,1022262,65668
0,156,40,1,0,59.62,6,50.0,93,24,0,0,63,69,0.0,6.47,1085452,3204
0,214,54,5,0,78.5,2,50.0,168,61,1,0,46,108,16.67,6.47,1065613,3207
0,25,5,2,0,52.0,1,40.0,13,3,0,0,12,10,0.0,6.47,1087100,3217
2,417,74,32,0,76.02,6,42.67,317,154,9,0,100,172,26.47,6.47,925222,3203
0,10,3,0,0,50.0,0,0.0,5,1,0,0,5,4,0.0,6.47,1384427,65668
0,39,2,2,0,82.05,0,33.33,32,21,0,0,7,11,0.0,6.47,33232,3202
0,352,72,18,0,77.84,8,40.91,274,121,3,0,78,156,7.69,6.46,830657,7628
0,53,20,2,0,66.04,1,40.0,35,9,1,0,18,27,20.0,6.46,153793,3215
0,354,39,21,0,75.99,2,31.82,269,141,0,0,85,128,0.0,6.46,1464535,3215
0,20,1,0,0,95.0,0,0.0,19,11,0,0,1,8,0.0,6.46,1017173,3221
0,136,20,1,0,63.97,2,8.33,87,29,1,0,49,59,10.0,6.46,358976,3207
1,58,7,5,0,70.69,2,38.46,41,22,0,0,17,19,0.0,6.46,869952,42338
0,213,50,3,0,74.65,6,21.43,159,55,0,0,54,104,0.0,6.45,1396478,65668
0,95,24,2,0,65.26,6,22.22,62,20,3,0,33,45,14.29,6.45,249899,65676
0,32,7,0,0,62.5,1,0.0,20,8,1,0,12,13,20.0,6.45,943167,42338
0,22,4,1,0,72.73,1,33.33,16,6,0,0,6,10,0.0,6.45,1087041,3219
0,90,18,3,0,64.44,0,23.08,58,27,0,0,32,31,0.0,6.44,146982,3217
0,51,12,3,0,64.71,2,33.33,33,8,4,0,18,29,40.0,6.43,947210,3221
0,37,12,1,0,86.49,2,25.0,32,10,0,0,5,22,0.0,6.43,1488743,6074
0,34,12,3,0,58.82,1,100.0,20,4,0,0,14,16,0.0,6.43,1087070,6074
0,68,16,0,0,69.12,4,0.0,47,16,0,0,21,31,0.0,6.43,1096798,36833
0,41,6,0,0,70.73,1,0.0,29,13,1,0,12,17,100.0,6.43,946179,3203
0,13,0,0,0,92.31,1,0.0,12,9,1,0,1,4,50.0,6.4,860052,42338
0,131,29,6,0,74.05,0,40.0,97,48,1,0,34,50,14.29,6.4,1201527,3215
0,2,1,0,0,50.0,0,0.0,1,0,0,0,1,1,0.0,6.4,1126363,4937
0,38,6,2,0,86.84,2,40.0,33,18,0,0,5,15,0.0,6.4,974685,3204
0,26,6,0,0,76.92,0,0.0,20,8,0,0,6,12,0.0,6.4,974689,3203
0,9,4,1,0,100.0,0,100.0,9,4,0,0,0,5,0.0,6.4,249409,3211
0,34,2,1,0,91.18,0,33.33,31,23,0,0,3,8,0.0,6.4,1117101,3216
0,5,2,1,0,80.0,0,100.0,4,1,0,0,1,3,0.0,6.4,1117022,3221
0,4,1,0,0,50.0,0,0.0,2,1,0,0,2,1,0.0,6.4,1086999,3206
0,6,2,0,0,66.67,1,0.0,4,1,0,0,2,3,0.0,6.4,1117089,3212
0,4,1,1,0,25.0,0,100.0,1,0,0,0,3,1,0.0,6.4,1199249,3209
0,38,1,5,0,52.63,0,21.74,20,19,0,0,18,1,0.0,6.4,830664,3206
0,29,4,4,0,72.41,1,66.67,21,11,1,0,8,11,50.0,6.4,1199307,3201
0,21,5,0,0,47.62,1,0.0,10,3,1,0,11,8,14.29,6.4,896798,42338
0,3,0,0,0,66.67,0,0.0,2,2,0,0,1,0,0.0,6.4,1199308,3207
2,89,33,1,1,73.03,4,100.0,65,10,0,0,24,55,0.0,6.39,1092305,36837
1,151,42,8,1,84.77,7,57.14,128,44,1,0,23,85,20.0,6.39,1003907,3207
0,183,26,13,0,62.3,0,24.53,114,62,0,0,69,52,0.0,6.39,1093193,3209
0,63,8,6,0,58.73,1,30.0,37,21,0,0,26,16,0.0,6.38,1392241,3204
0,178,39,2,0,82.58,5,40.0,147,63,0,0,31,84,0.0,6.38,331867,36833
0,63,12,0,0,68.25,1,0.0,43,16,0,0,20,27,0.0,6.38,1461801,3209
0,35,9,2,0,68.57,0,40.0,24,6,1,0,11,19,16.67,6.37,1185820,36837
0,103,12,10,0,79.61,2,58.82,82,47,1,0,21,36,33.33,6.36,993287,3218
0,39,15,0,0,69.23,3,0.0,27,5,1,0,12,23,10.0,6.36,798553,3219
1,41,15,0,0,82.93,3,0.0,34,7,1,0,7,28,50.0,6.36,1410924,3211
1,214,37,8,0,82.24,1,36.36,176,71,3,0,38,108,13.04,6.35,1066556,3202
0,30,6,0,0,46.67,1,0.0,14,3,0,0,16,11,0.0,6.34,1093117,36837
0,101,3,6,0,64.36,0,19.35,65,53,0,0,36,12,0.0,6.33,1110288,65668
1,136,38,2,0,75.0,3,28.57,102,38,0,0,34,64,0.0,6.32,1201515,3215
0,40,7,0,0,70.0,1,0.0,28,10,1,0,12,19,50.0,6.31,31978,3219
4,279,37,22,1,52.69,8,28.57,147,75,7,0,132,79,15.22,6.3,943712,3205
0,4,0,0,0,25.0,0,0.0,1,1,0,0,3,0,0.0,6.3,1117035,3212
0,3,1,0,0,66.67,0,0.0,2,1,1,0,1,2,100.0,6.3,1102817,3215
0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,6.3,1117067,3217
0,42,2,0,0,71.43,0,0.0,30,25,0,0,12,5,0.0,6.3,1185048,36839
0,9,2,0,0,55.56,0,0.0,5,1,0,0,4,4,0.0,6.3,1485084,36839
0,17,1,2,0,64.71,0,66.67,11,7,0,0,6,4,0.0,6.3,1018452,3205
0,1,1,0,0,100.0,0,0.0,1,0,0,0,0,1,0.0,6.3,1466521,36837
0,24,6,2,0,62.5,0,40.0,15,6,0,0,9,9,0.0,6.3,1086956,3206
0,22,3,1,0,45.45,0,20.0,10,5,0,0,12,5,0.0,6.3,1175560,3201
0,61,5,17,0,65.57,0,45.95,40,25,0,0,21,15,0.0,6.3,978370,7629
0,34,9,7,0,70.59,0,63.64,24,12,0,0,10,12,0.0,6.28,932883,3203
0,17,2,1,0,58.82,0,100.0,10,4,0,0,7,6,0.0,6.27,1485384,3206
0,15,4,0,0,60.0,1,0.0,9,4,0,0,6,5,0.0,6.27,980926,3205
0,48,10,2,0,66.67,0,28.57,32,13,1,0,16,20,33.33,6.27,1201412,3208
0,17,6,0,0,88.24,0,0.0,15,4,0,0,2,11,0.0,6.25,1382375,3215
0,28,10,0,0,64.29,0,0.0,18,2,1,0,10,17,14.29,6.24,1086986,65668
0,13,4,2,0,61.54,1,33.33,8,4,0,0,5,4,0.0,6.23,1086328,3218
0,90,8,7,0,75.56,0,38.89,68,42,0,0,22,26,0.0,6.22,1176234,36837
0,37,4,3,0,75.68,0,75.0,28,12,0,0,9,16,0.0,6.2,1086342,3218
0,29,0,7,0,89.66,0,70.0,26,25,0,0,3,1,0.0,6.2,876134,3211
0,44,3,3,0,75.0,0,37.5,33,26,0,0,11,7,0.0,6.2,1201093,36839
0,1,0,0,0,0.0,0,0.0,0,0,0,0,1,0,0.0,6.2,1492214,3204
0,7,3,0,0,85.71,1,0.0,6,3,0,0,1,3,0.0,6.2,1499028,6074
0,15,3,0,0,46.67,0,0.0,7,2,0,0,8,5,0.0,6.17,1496100,3215
0,35,6,2,0,65.71,0,50.0,23,5,0,0,12,18,0.0,6.13,1464026,3201
0,6,0,0,0,0.0,0,0.0,0,0,0,0,6,0,0.0,6.1,1112870,42338
0,24,4,0,0,70.83,1,0.0,17,7,0,0,7,10,0.0,6.1,947963,3210
0,18,0,0,0,77.78,0,0.0,14,7,0,0,4,7,0.0,6.0,1086976,3201
0,50,5,1,0,86.0,0,100.0,43,25,0,0,7,18,0.0,5.9,1131032,3202
0,24,3,11,0,62.5,0,55.0,15,5,0,0,9,10,0.0,5.8,816599,6074
0,10,1,0,0,60.0,0,0.0,6,3,0,0,4,3,0.0,5.7,966177,36839
0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,990069,3221
0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,122654,36833
0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,1086285,3208
0,1,1,0,0,100.0,0,0.0,1,0,0,0,0,1,0.0,0.0,1482391,3209
0,2,0,0,0,0.0,0,0.0,0,0,0,0,2,0,0.0,0.0,966164,3210
0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,1150471,3218
0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,1381756,3201
0,5,1,0,0,80.0,1,0.0,4,2,0,0,1,2,0.0,0.0,980541,36833
0,3,0,1,0,33.33,0,100.0,1,1,0,0,2,0,0.0,0.0,1507306,3210
