tackles,errorLeadToGoal,cleanSheet,interceptions,errorLeadToShot,penaltyConceded,ownGoals,clearances,dribbledPast,rating,player.id,team.id
7,0,0,2,0,0,0,5,6,6.68,1087009,3205
4,0,0,6,0,0,0,3,8,6.68,897094,6074
1,0,2,1,0,0,0,1,0,6.68,347744,3202
14,0,4,14,2,0,0,48,5,6.68,1087043,36839
6,0,0,1,0,0,0,2,2,6.68,1390105,65676
32,1,1,22,0,2,0,26,13,6.67,852142,6074
42,0,7,24,0,0,0,21,41,6.67,796096,3219
58,0,4,8,0,0,0,14,36,6.67,984998,3207
17,0,0,4,0,0,0,7,12,6.67,1017455,3204
16,0,1,8,0,0,0,1,20,6.67,1161823,3201
1,0,0,0,0,0,0,2,1,6.67,1018418,3210
8,0,0,9,0,0,0,1,8,6.67,1466810,3212
50,0,4,23,0,1,0,29,20,6.67,981338,3204
15,0,0,7,1,0,0,30,7,6.67,155701,3221
26,0,4,11,1,0,0,18,16,6.67,933158,3216
2,0,0,1,0,0,0,0,1,6.67,932714,3203
0,0,0,0,0,0,0,1,0,6.67,1177557,65668
16,0,0,7,0,0,0,6,8,6.67,1084971,3221
29,0,5,16,0,0,0,18,13,6.66,897138,4937
21,0,1,5,1,1,0,20,11,6.66,1194768,3217
9,0,0,4,0,0,0,0,4,6.66,1087089,3219
4,1,0,9,1,1,0,30,8,6.66,385318,36833
14,0,3,14,0,0,0,15,8,6.66,1109640,3219
10,0,0,7,0,0,0,11,6,6.66,924766,3207
7,0,2,3,0,0,0,3,11,6.66,1200744,3204
7,0,0,0,0,0,0,5,3,6.66,1089286,6074
19,0,1,6,0,0,0,3,12,6.66,789677,3209
14,0,1,3,0,0,0,2,11,6.66,1104322,3219
12,0,2,13,0,0,0,7,8,6.66,848616,6074
25,0,2,14,0,0,0,3,22,6.66,817519,3221
19,0,1,13,0,0,0,45,6,6.66,1087004,3221
44,0,5,41,0,0,0,80,22,6.66,1096251,3221
16,0,0,4,0,0,0,1,6,6.65,174961,3202
40,0,6,16,0,0,0,36,12,6.65,1087037,3210
15,0,0,1,0,0,0,12,2,6.65,895229,65676
14,0,0,1,0,0,0,13,13,6.65,40776,3203
26,0,4,10,0,1,0,19,10,6.65,332777,3203
17,0,0,8,0,0,0,6,20,6.65,33256,3218
20,0,1,3,0,0,0,12,13,6.65,1394058,3205
15,0,1,12,0,0,0,10,13,6.65,1115981,3217
10,0,0,0,0,0,0,1,4,6.65,1086963,3209
3,0,0,0,0,0,0,2,2,6.65,1512353,3204
1,0,0,0,0,0,0,1,1,6.65,1463731,3207
2,0,0,6,0,0,0,2,2,6.65,249657,3210
0,0,0,1,0,0,0,0,0,6.65,1508530,42338
3,0,0,1,0,0,0,0,1,6.65,789695,3210
20,0,1,8,0,0,0,17,11,6.65,822729,3210
10,0,0,2,0,0,0,10,12,6.65,126570,3207
6,0,0,0,0,0,0,0,5,6.65,848619,3202
11,0,0,8,0,0,0,13,7,6.65,992107,65668
12,0,0,10,0,0,0,12,10,6.64,122614,7629
6,0,1,1,0,1,0,11,8,6.64,947212,3221
18,0,0,6,0,0,0,2,23,6.64,861339,7629
4,0,0,1,0,0,0,5,3,6.64,1182395,36837
5,0,0,1,0,0,0,2,1,6.64,924981,3221
4,0,0,2,0,0,0,5,2,6.64,923802,3204
6,0,0,3,0,0,0,2,6,6.64,249081,3209
13,0,2,6,0,0,0,12,9,6.64,1093121,3209
3,0,0,0,0,0,0,8,0,6.64,1110018,3203
26,0,1,3,0,0,0,14,10,6.64,881170,3208
8,0,1,16,0,0,0,27,4,6.64,47667,7629
20,0,0,9,0,0,0,11,15,6.64,971214,3203
29,0,1,18,1,0,0,30,16,6.63,974664,3215
2,0,3,3,0,0,0,4,5,6.63,927212,7628
38,0,3,19,0,0,0,33,29,6.63,122642,65676
18,0,2,5,0,0,0,15,8,6.63,1020498,7628
0,0,0,1,0,0,0,1,5,6.63,1183778,3203
2,0,0,0,0,0,0,3,1,6.63,932866,3212
3,0,0,0,0,0,0,0,3,6.63,1199246,3209
12,0,1,11,0,0,0,2,9,6.63,883217,7628
11,0,0,4,0,1,0,6,9,6.63,935094,36833
19,0,3,1,0,0,0,10,8,6.63,830717,3205
18,0,0,5,0,1,0,2,21,6.63,975210,3207
36,0,3,17,0,0,0,18,21,6.63,1117037,3221
1,0,0,0,0,0,0,5,2,6.63,338,3215
10,0,0,4,0,0,0,0,6,6.63,1067653,36837
2,0,0,0,0,0,0,1,2,6.63,1498863,3219
7,0,0,3,0,0,0,1,3,6.63,1179213,7628
2,0,2,3,0,0,0,0,3,6.63,925125,3215
10,0,0,7,0,0,0,13,4,6.63,39697,3209
63,0,5,14,1,0,0,40,39,6.63,897044,36833
3,0,0,2,0,0,0,11,4,6.62,1113237,6074
3,0,0,5,0,1,0,16,3,6.62,805213,4937
6,0,1,10,0,0,0,7,7,6.62,1103068,7629
11,0,0,6,0,0,0,9,8,6.62,365862,3211
4,0,0,3,0,0,0,0,2,6.62,895232,42338
1,0,0,0,0,0,0,3,1,6.62,33252,3218
18,0,1,8,1,0,0,3,10,6.62,1127057,3202
29,0,1,16,0,0,0,23,15,6.61,941542,36837
12,0,0,7,0,0,0,2,13,6.61,586956,65668
1,0,0,0,0,0,0,12,4,6.61,128464,3221
3,0,0,2,0,0,0,2,1,6.61,79688,3203
10,0,0,4,0,0,0,8,8,6.61,1116658,3201
7,0,0,0,0,0,0,3,1,6.61,248105,4937
22,0,0,3,0,1,0,11,16,6.61,1179175,42338
7,0,0,3,0,0,0,0,8,6.61,1104316,3208
19,0,2,8,0,0,0,0,20,6.61,944623,3211
26,0,2,22,0,1,0,29,29,6.6,334027,3218
8,0,1,6,0,0,0,10,18,6.6,249843,3208
5,0,0,1,0,0,0,4,8,6.6,1084961,65668
21,0,0,8,0,0,0,19,19,6.6,896722,4937
7,0,0,6,0,0,0,1,4,6.6,1086967,3205
3,0,0,0,0,0,0,1,1,6.6,1482424,3211
12,0,0,5,0,0,0,9,8,6.6,981453,3203
21,0,0,5,0,0,0,2,16,6.6,1432630,7629
3,0,0,1,0,0,0,1,0,6.6,1099296,3206
50,0,6,17,0,0,0,23,44,6.6,922455,36839
0,0,0,0,0,0,0,1,0,6.6,1464531,65668
0,0,0,0,0,0,0,0,1,6.6,1385677,7629
3,0,0,0,0,0,0,0,2,6.6,1386653,65676
2,0,0,1,0,0,0,4,3,6.6,873716,42338
1,0,0,1,0,0,0,2,0,6.6,1016200,3219
8,0,0,4,0,0,0,3,6,6.6,1184978,3219
2,0,0,0,0,0,0,1,2,6.6,989515,65668
4,0,2,2,0,0,0,11,10,6.6,129517,3216
0,0,0,0,0,0,0,0,0,6.6,1489956,3215
0,0,0,0,0,0,0,0,0,6.6,1410399,3202
1,0,0,0,0,0,0,0,0,6.6,1182233,3218
1,0,0,0,0,0,0,0,2,6.6,831608,3215
2,0,0,1,0,0,0,0,0,6.6,1501702,3218
0,0,0,0,0,0,0,0,0,6.6,909479,3211
0,0,0,1,0,0,0,0,1,6.6,980767,3202
1,0,0,1,0,0,0,0,0,6.6,1018441,3201
0,0,0,0,0,0,0,1,0,6.6,875481,3205
4,0,0,0,0,0,0,1,0,6.6,1017431,36839
0,1,0,0,0,0,0,4,0,6.6,896998,36837
4,0,0,2,0,0,0,1,1,6.6,980759,3210
13,0,1,3,0,0,0,17,15,6.6,1116627,3221
15,0,0,6,0,0,0,5,17,6.59,1017377,36839
5,0,0,0,0,0,0,1,2,6.59,873642,36833
9,0,0,2,0,0,0,3,4,6.59,974690,7628
5,0,0,2,0,0,0,1,6,6.59,1199247,3209
20,0,1,18,0,0,0,7,12,6.59,1086973,3207
11,0,0,1,0,0,0,3,8,6.59,1199316,3207
16,0,0,11,0,0,0,3,9,6.59,1385756,3201
9,0,0,6,1,0,0,9,12,6.59,1017184,36839
9,0,0,7,0,0,0,12,8,6.59,933157,65676
15,0,1,6,1,0,0,5,6,6.59,805175,3215
18,0,1,5,0,0,0,9,16,6.58,943997,65676
2,0,0,0,0,0,0,2,1,6.58,129724,3216
2,0,0,0,0,0,0,1,1,6.58,1177719,7628
11,0,0,0,0,0,0,2,2,6.58,816808,3202
7,0,0,5,0,0,0,1,5,6.58,1467315,3205
12,0,1,0,0,0,0,5,5,6.58,1464852,3204
6,0,1,3,0,0,0,6,1,6.58,1112348,3219
23,0,0,6,0,0,0,11,20,6.58,1169586,3210
9,0,0,1,0,0,0,1,4,6.58,1087512,7629
0,0,2,0,1,0,1,6,0,6.58,989206,3218
5,0,0,0,0,0,0,3,5,6.58,974713,3202
1,0,0,1,0,0,0,0,0,6.58,896937,65676
0,0,1,0,0,0,0,0,0,6.58,31967,3202
10,0,1,1,0,0,0,4,6,6.57,1162611,3205
13,0,0,12,0,0,0,4,15,6.57,1017450,3208
11,0,0,13,0,0,0,14,13,6.57,1485375,3205
3,0,0,0,0,0,0,0,1,6.57,1485505,3215
3,0,0,0,0,0,0,0,0,6.57,1018462,3205
9,0,3,6,0,0,0,11,5,6.56,295161,3210
24,0,2,6,0,0,0,13,18,6.56,609736,36839
1,0,0,0,0,0,0,1,3,6.56,1415942,3215
6,0,0,1,0,0,0,0,2,6.56,1462243,3210
37,0,9,29,0,0,0,59,23,6.56,824516,65676
5,0,0,1,0,0,0,1,2,6.56,1385660,3221
1,0,0,1,0,0,0,2,3,6.56,250339,7629
8,0,0,3,0,0,0,0,3,6.56,992978,4937
13,1,0,4,0,0,0,7,6,6.56,793850,3216
9,0,0,1,0,0,0,13,12,6.56,1116577,3208
3,0,0,0,0,0,0,6,1,6.55,814225,4937
19,0,4,19,0,0,0,10,25,6.55,881912,3207
16,0,0,4,0,1,0,9,11,6.55,1199242,3209
23,0,2,12,0,0,0,23,20,6.55,941096,3219
3,0,0,7,0,0,0,36,0,6.55,989843,36839
0,0,0,0,0,0,0,0,0,6.55,1131305,3206
4,0,0,0,0,0,0,2,2,6.55,1086993,3209
2,0,0,0,0,0,0,0,2,6.55,960297,3201
2,0,0,4,0,0,0,5,2,6.55,1085930,3205
10,0,0,0,0,0,0,3,8,6.55,1129432,3205
21,0,1,5,0,0,0,7,21,6.55,981340,36837
29,0,4,17,0,0,0,39,28,6.55,1183795,4937
4,0,0,3,0,0,0,2,5,6.54,1091058,3211
9,0,0,0,0,0,0,9,7,6.54,879625,65668
22,0,1,6,0,0,0,12,14,6.54,922458,36837
1,0,0,0,0,0,0,0,3,6.54,1117060,3221
8,0,0,2,0,0,0,2,6,6.54,1092303,3203
14,0,0,3,0,0,0,2,5,6.54,341101,42338
23,0,4,18,0,0,0,24,16,6.54,895347,3205
18,0,0,10,0,0,0,6,19,6.54,1020255,3209
8,0,0,2,0,0,0,0,13,6.53,1092322,3210
5,0,1,6,0,1,0,16,3,6.53,365990,3216
4,0,0,1,0,0,0,7,2,6.53,1406311,3215
3,0,0,0,0,0,0,1,2,6.53,1087026,3210
4,0,1,3,0,0,0,5,4,6.53,1162052,36833
7,0,0,1,0,0,0,8,7,6.53,295159,3211
10,0,0,8,0,0,0,7,6,6.53,1186698,3208
5,0,0,0,0,0,0,0,2,6.53,1201112,3221
1,0,0,0,0,0,0,2,8,6.53,1018383,36837
2,0,0,0,0,0,0,2,2,6.53,128211,3201
6,0,4,7,0,0,1,34,4,6.53,340013,4937
12,1,0,7,0,0,0,8,4,6.53,789358,4937
11,0,0,5,0,0,0,4,6,6.52,1113236,3219
29,0,1,21,0,1,0,25,16,6.52,1087034,6074
8,0,0,1,0,0,0,1,8,6.52,1118095,65668
9,0,1,9,0,2,0,31,8,6.52,1384823,7629
4,0,1,0,0,0,0,0,1,6.52,1087068,3217
5,0,0,2,0,0,0,5,6,6.52,994455,4937
7,0,0,1,0,0,0,6,8,6.52,1092599,3216
5,0,0,0,0,0,0,7,2,6.52,1183525,3217
13,0,0,3,0,0,0,2,16,6.51,1021875,3204
8,0,0,2,0,0,0,3,5,6.51,1468139,3203
4,0,0,0,0,0,0,2,2,6.51,1018414,4937
20,0,1,3,0,0,0,12,11,6.51,912936,36833
14,0,1,1,0,0,0,5,14,6.51,1086329,65676
18,0,0,5,0,0,0,1,12,6.5,1086992,3217
1,0,0,1,0,0,0,0,2,6.5,1095005,4937
2,0,0,0,0,0,0,2,1,6.5,1485083,36839
4,0,0,0,0,0,0,2,8,6.5,846568,3212
5,0,0,4,0,0,0,10,0,6.5,1112784,3205
1,0,0,1,0,0,0,1,2,6.5,974306,36839
0,0,0,0,0,0,0,0,2,6.5,34135,36839
3,0,0,1,0,0,0,3,4,6.5,589292,36839
4,0,0,3,0,0,0,7,3,6.5,978991,3221
2,0,0,2,0,0,0,9,2,6.5,1173598,3210
5,0,0,0,0,0,0,9,3,6.5,922783,36833
3,0,0,2,0,0,0,0,0,6.5,1390760,7629
2,0,0,6,0,0,0,5,4,6.5,1179176,65668
0,0,0,0,0,0,0,1,2,6.5,1094993,42338
0,0,0,1,0,0,0,0,0,6.5,1384961,36839
1,0,0,0,0,0,0,1,0,6.5,1117077,3212
1,0,0,0,0,0,0,0,0,6.5,1066573,7628
0,0,0,0,0,0,0,0,0,6.5,1120461,36839
1,0,0,0,0,0,0,0,0,6.5,1086971,3212
1,0,0,0,0,0,0,0,0,6.5,1087001,3207
0,0,0,0,0,0,0,0,0,6.5,1381561,65668
0,0,0,0,0,0,0,0,0,6.5,1466651,36833
0,0,0,0,0,0,0,0,0,6.5,1086989,6074
2,0,0,0,0,0,0,0,1,6.5,1201090,36839
0,0,0,0,0,0,0,0,0,6.5,1466522,4937
0,0,0,0,0,0,0,1,0,6.5,1184611,65668
0,0,0,0,0,0,0,0,0,6.5,1484795,3209
5,0,0,2,0,0,0,2,1,6.5,1185976,3206
2,0,0,0,0,0,0,1,0,6.5,896783,65676
0,0,0,0,0,0,0,0,1,6.5,830879,65676
4,0,0,0,0,0,0,0,0,6.49,874567,3207
2,0,1,1,0,0,0,3,7,6.49,873890,3212
7,0,0,2,0,1,0,4,11,6.49,73019,3212
4,0,0,3,0,0,0,10,3,6.48,895234,3217
3,0,1,7,0,0,0,10,5,6.48,940689,3207
2,0,0,0,0,0,0,0,0,6.48,1485098,3212
7,0,0,8,1,1,0,18,6,6.47,1022262,65668
7,0,0,0,0,0,0,7,6,6.47,1085452,3204
8,0,0,3,0,0,0,1,9,6.47,1065613,3207
2,0,0,0,0,0,0,3,1,6.47,1087100,3217
13,0,0,3,1,1,0,18,5,6.47,925222,3203
0,0,0,0,0,0,0,0,0,6.47,1384427,65668
0,0,0,2,0,0,0,0,1,6.47,33232,3202
6,0,0,13,0,0,0,18,17,6.46,830657,7628
1,0,0,0,0,1,0,0,1,6.46,153793,3215
6,0,1,5,1,0,0,21,10,6.46,1464535,3215
0,0,0,0,0,0,0,0,0,6.46,1017173,3221
6,0,0,1,1,0,0,7,5,6.46,358976,3207
7,0,0,1,1,0,0,4,7,6.46,869952,42338
11,0,0,4,0,0,0,4,8,6.45,1396478,65668
8,0,0,1,0,0,0,2,1,6.45,249899,65676
8,0,0,2,0,0,0,1,4,6.45,943167,42338
2,0,0,0,0,0,0,0,3,6.45,1087041,3219
6,0,0,2,0,0,0,3,4,6.44,146982,3217
2,0,0,1,0,0,0,2,2,6.43,947210,3221
3,0,0,1,0,0,0,3,3,6.43,1488743,6074
7,0,0,2,0,1,0,2,2,6.43,1087070,6074
4,0,0,0,0,0,0,4,3,6.43,1096798,36833
4,0,0,2,0,0,0,4,5,6.43,946179,3203
1,0,0,0,0,0,0,0,0,6.4,860052,42338
7,0,0,2,0,0,0,3,7,6.4,1201527,3215
0,0,0,0,0,0,0,0,0,6.4,1126363,4937
2,0,0,0,0,0,0,1,3,6.4,974685,3204
2,0,0,0,0,0,0,2,2,6.4,974689,3203
0,0,0,0,0,0,0,0,1,6.4,249409,3211
2,0,0,0,0,0,0,2,0,6.4,1117101,3216
0,0,0,0,0,0,0,0,0,6.4,1117022,3221
1,0,0,0,0,0,0,0,0,6.4,1086999,3206
0,0,0,0,0,0,0,0,0,6.4,1117089,3212
2,0,0,0,0,0,0,1,1,6.4,1199249,3209
0,0,0,0,0,1,0,0,0,6.4,830664,3206
1,0,0,1,0,0,0,4,4,6.4,1199307,3201
3,0,0,1,0,0,0,2,2,6.4,896798,42338
1,0,0,0,0,0,0,0,1,6.4,1199308,3207
10,0,0,2,0,0,0,2,12,6.39,1092305,36837
2,0,1,1,0,0,0,0,4,6.39,1003907,3207
9,0,1,9,0,1,0,8,9,6.39,1093193,3209
5,0,0,7,0,0,0,12,5,6.38,1392241,3204
13,0,0,2,0,0,0,9,15,6.38,331867,36833
8,1,0,2,0,0,0,1,3,6.38,1461801,3209
2,0,0,3,0,0,0,7,6,6.37,1185820,36837
7,1,0,5,0,1,0,3,3,6.36,993287,3218
0,0,0,0,0,0,0,0,1,6.36,798553,3219
2,0,0,0,0,0,0,0,1,6.36,1410924,3211
8,0,1,4,2,1,0,10,5,6.35,1066556,3202
2,0,0,0,0,0,0,3,5,6.34,1093117,36837
4,0,1,4,0,0,1,5,2,6.33,1110288,65668
15,0,0,1,0,0,0,3,14,6.32,1201515,3215
2,0,0,0,0,0,0,1,0,6.31,31978,3219
30,0,4,14,0,2,1,31,17,6.3,943712,3205
0,0,0,0,0,0,0,0,0,6.3,1117035,3212
0,0,0,0,0,0,0,0,0,6.3,1102817,3215
0,0,0,0,1,0,0,2,1,6.3,1117067,3217
1,0,0,1,0,1,0,6,0,6.3,1185048,36839
1,0,0,0,0,0,0,1,0,6.3,1485084,36839
0,0,0,0,0,0,0,0,1,6.3,1018452,3205
1,0,0,1,0,0,0,1,1,6.3,1466521,36837
1,0,0,0,0,0,0,0,2,6.3,1086956,3206
0,0,0,3,0,0,0,2,2,6.3,1175560,3201
0,1,0,0,0,0,0,3,0,6.3,978370,7629
2,0,0,2,0,1,0,4,0,6.28,932883,3203
1,0,0,0,0,0,0,0,1,6.27,1485384,3206
2,0,0,1,0,0,0,0,1,6.27,980926,3205
3,0,0,0,0,0,0,1,2,6.27,1201412,3208
1,0,0,0,0,0,0,0,0,6.25,1382375,3215
2,0,0,0,0,0,0,0,2,6.24,1086986,65668
0,0,0,0,0,0,0,5,1,6.23,1086328,3218
8,0,0,0,0,2,0,9,1,6.22,1176234,36837
2,0,0,2,0,0,0,0,3,6.2,1086342,3218
0,0,0,0,0,0,0,1,0,6.2,876134,3211
2,0,0,1,0,0,0,2,0,6.2,1201093,36839
0,0,0,1,0,0,0,1,0,6.2,1492214,3204
0,0,0,0,0,0,0,0,0,6.2,1499028,6074
0,0,0,0,0,0,0,4,1,6.17,1496100,3215
3,0,1,2,0,0,0,3,3,6.13,1464026,3201
0,0,0,0,0,0,0,0,0,6.1,1112870,42338
1,0,0,1,0,0,0,1,0,6.1,947963,3210
1,0,0,0,0,0,0,1,0,6.0,1086976,3201
1,0,0,0,0,0,0,1,1,5.9,1131032,3202
1,1,0,0,0,0,0,3,0,5.8,816599,6074
1,0,0,0,0,0,0,0,0,5.7,966177,36839
0,0,0,0,0,0,0,0,0,0.0,990069,3221
0,0,0,0,0,0,0,0,0,0.0,122654,36833
0,0,0,0,0,0,0,0,0,0.0,1086285,3208
0,0,0,0,0,0,0,0,0,0.0,1482391,3209
0,0,0,0,0,0,0,0,0,0.0,966164,3210
0,0,0,0,0,0,0,0,0,0.0,1150471,3218
0,0,0,0,0,0,0,0,0,0.0,1381756,3201
1,0,0,0,0,0,0,0,0,0.0,980541,36833
0,0,0,0,0,0,0,0,1,0.0,1507306,3210
