name,slug,shortName,position,height,preferredFoot,userCount,player.id,shirtNumber,dateOfBirth,contractUntil,team.id,proposedMarketValue,country.alpha2,country.name,proposedMarketValueRaw.value,proposedMarketValueRaw.currency,player.image
Kaique Rocha,kaique-rocha,Kaique Rocha,D,195.0,Right,147,963990,4.0,2001-02-28,2026-12-31,1967,960000.0,BR,Brazil,960000.0,EUR,https://api.sofascore.app/api/v1/player/963990/image
Matheus Pereira,matheus-pereira,M. Pereira,M,175.0,Left,1927,377238,96.0,1996-05-05,2024-06-30,1954,6800000.0,BR,Brazil,6800000.0,EUR,https://api.sofascore.app/api/v1/player/377238/image
Vitor Roque,vitor-roque,Vitor Roque,F,172.0,Right,16971,1150391,9.0,2005-02-28,2027-05-31,1967,33000000.0,BR,Brazil,33000000.0,EUR,https://api.sofascore.app/api/v1/player/1150391/image
Paulo Henrique,paulo-henrique,P. Henrique,D,175.0,Right,217,1021721,96.0,1996-07-25,2023-12-31,1974,290000.0,BR,Brazil,290000.0,EUR,https://api.sofascore.app/api/v1/player/1021721/image
Allyson,allyson,Allyson,D,184.0,Right,54,809194,34.0,1990-10-23,2024-12-31,49202,120000.0,BR,Brazil,120000.0,EUR,https://api.sofascore.app/api/v1/player/809194/image
Dudu,dudu,Dudu,D,175.0,Right,152,859083,20.0,1997-05-30,2025-12-31,2020,1300000.0,BR,Brazil,1300000.0,EUR,https://api.sofascore.app/api/v1/player/859083/image
Hugo,hugo,Hugo,D,179.0,Left,116,1017827,66.0,1997-08-29,2023-12-31,1960,480000.0,BR,Brazil,480000.0,EUR,https://api.sofascore.app/api/v1/player/1017827/image
Vitor Mendes,vitor-mendes,Vitor Mendes,D,186.0,Right,160,988873,,1999-02-13,,241802,340000.0,BR,Brazil,340000.0,EUR,https://api.sofascore.app/api/v1/player/988873/image
Calebe,calebe,Calebe,M,173.0,Left,312,1046796,27.0,2000-04-30,2024-12-31,2020,2400000.0,BR,Brazil,2400000.0,EUR,https://api.sofascore.app/api/v1/player/1046796/image
Rubens,rubens,Rubens,D,178.0,Left,411,1093196,44.0,2001-06-21,2025-12-31,1977,3800000.0,BR,Brazil,3800000.0,EUR,https://api.sofascore.app/api/v1/player/1093196/image
Khellven,khellven,Khellven,D,176.0,Right,452,984896,2.0,2001-02-25,2028-06-30,2325,7200000.0,BR,Brazil,7200000.0,EUR,https://api.sofascore.app/api/v1/player/984896/image
Rezende,rezende,Rezende,M,186.0,Left,203,868030,5.0,1995-01-02,2025-12-31,1955,775000.0,BR,Brazil,775000.0,EUR,https://api.sofascore.app/api/v1/player/868030/image
Fabricio Bustos,fabricio-bustos,Fabricio Bustos,D,167.0,Right,483,850023,16.0,1996-04-28,2024-12-31,1966,6300000.0,AR,Argentina,6300000.0,EUR,https://api.sofascore.app/api/v1/player/850023/image
Filipe Luís,filipe-luis,F. Luís,D,181.0,Left,2908,26029,16.0,1985-08-09,2023-12-31,5981,285000.0,BR,Brazil,285000.0,EUR,https://api.sofascore.app/api/v1/player/26029/image
Gustavo Gómez,gustavo-gomez,G. Gómez,D,185.0,Right,2650,220833,15.0,1993-05-06,2026-12-31,1963,8000000.0,PY,Paraguay,8000000.0,EUR,https://api.sofascore.app/api/v1/player/220833/image
Raniele,raniele,Raniele,M,184.0,Right,216,866392,14.0,1996-12-31,2026-12-31,49202,1100000.0,BR,Brazil,1100000.0,EUR,https://api.sofascore.app/api/v1/player/866392/image
Lucas Halter,lucas-halter,L. Halter,D,187.0,Right,263,905450,3.0,2000-05-02,2023-12-31,1960,2900000.0,BR,Brazil,2900000.0,EUR,https://api.sofascore.app/api/v1/player/905450/image
Tomás Rincón,tomas-rincon,T. Rincón,M,175.0,Right,1175,46798,25.0,1988-01-13,2024-12-31,1968,840000.0,VE,Venezuela,840000.0,EUR,https://api.sofascore.app/api/v1/player/46798/image
Pablo,pablo,Pablo,F,185.0,Right,663,374486,92.0,1992-06-23,2023-12-31,1967,970000.0,BR,Brazil,970000.0,EUR,https://api.sofascore.app/api/v1/player/374486/image
Clayson,clayson,Clayson,F,166.0,Both,210,811308,29.0,1995-03-19,2025-12-31,49202,775000.0,BR,Brazil,775000.0,EUR,https://api.sofascore.app/api/v1/player/811308/image
Tomás Pochettino,tomas-pochettino,T. Pochettino,M,178.0,Right,414,824626,7.0,1996-02-01,2025-12-31,2020,1900000.0,AR,Argentina,1900000.0,EUR,https://api.sofascore.app/api/v1/player/824626/image
James Rodríguez,james-rodriguez,James Rodríguez,M,180.0,Left,28887,107414,19.0,1991-07-12,2025-06-30,1981,5800000.0,CO,Colombia,5800000.0,EUR,https://api.sofascore.app/api/v1/player/107414/image
Germán Cano,german-cano,G. Cano,F,176.0,Right,6493,33238,14.0,1988-01-02,2025-12-31,1961,1900000.0,AR,Argentina,1900000.0,EUR,https://api.sofascore.app/api/v1/player/33238/image
Johnny,johnny,Johnny,M,182.0,Right,795,990169,30.0,2001-09-20,2026-12-31,1966,4700000.0,US,USA,4700000.0,EUR,https://api.sofascore.app/api/v1/player/990169/image
Otávio,otavio,Otávio,M,173.0,Right,392,552686,5.0,1994-05-04,2026-06-30,1977,4300000.0,BR,Brazil,4300000.0,EUR,https://api.sofascore.app/api/v1/player/552686/image
Lima,lima,Lima,M,181.0,Right,525,807850,45.0,1996-06-11,2025-12-31,1961,1400000.0,BR,Brazil,1400000.0,EUR,https://api.sofascore.app/api/v1/player/807850/image
Luan Cândido,luan-candido,L. Cândido,D,187.0,Left,400,905459,36.0,2001-02-02,2026-12-31,1999,5700000.0,BR,Brazil,5700000.0,EUR,https://api.sofascore.app/api/v1/player/905459/image
Diego Costa,diego-costa,D. Costa,D,184.0,Right,809,995293,4.0,1999-07-21,2024-12-31,1981,3800000.0,BR,Brazil,3800000.0,EUR,https://api.sofascore.app/api/v1/player/995293/image
Bruno Pacheco,bruno-pacheco,Bruno Pacheco,D,174.0,Left,259,870691,6.0,1991-12-08,2024-12-31,2020,630000.0,BR,Brazil,630000.0,EUR,https://api.sofascore.app/api/v1/player/870691/image
William,william,William,D,176.0,Right,316,604274,12.0,1995-04-03,2023-12-31,1954,1800000.0,BR,Brazil,1800000.0,EUR,https://api.sofascore.app/api/v1/player/604274/image
Marcelino Moreno,marcelino-moreno,M. Moreno,M,175.0,Right,297,848472,10.0,1995-06-25,2026-12-31,1982,4500000.0,AR,Argentina,4500000.0,EUR,https://api.sofascore.app/api/v1/player/848472/image
Everaldo,everaldo,Everaldo,F,181.0,Right,519,386212,9.0,1991-07-05,2025-12-31,1955,870000.0,BR,Brazil,870000.0,EUR,https://api.sofascore.app/api/v1/player/386212/image
Fernando Sobral,fernando-sobral,F. Sobral,M,178.0,Right,361,931479,88.0,1994-12-17,2026-12-31,49202,1900000.0,BR,Brazil,1900000.0,EUR,https://api.sofascore.app/api/v1/player/931479/image
Pablo Ceppelini,pablo-ceppelini,P. Ceppelini,M,178.0,Right,150,146599,,1991-09-11,,241802,515000.0,UY,Uruguay,515000.0,EUR,https://api.sofascore.app/api/v1/player/146599/image
Zé Welison,ze-welison,Zé Welison,M,177.0,Right,233,551422,17.0,1995-03-11,2026-12-31,2020,745000.0,BR,Brazil,745000.0,EUR,https://api.sofascore.app/api/v1/player/551422/image
Victor Sá,victor-sa,Victor Sá,M,178.0,Both,600,799634,7.0,1994-03-27,2025-12-31,1958,1900000.0,BR,Brazil,1900000.0,EUR,https://api.sofascore.app/api/v1/player/799634/image
Filipe Machado,filipe-machado,Filipe Machado,M,174.0,Right,243,844601,23.0,1996-01-20,2024-12-31,1954,1000000.0,BR,Brazil,1000000.0,EUR,https://api.sofascore.app/api/v1/player/844601/image
Endrick,endrick,Endrick,F,173.0,Left,33529,1174937,9.0,2006-07-21,2025-06-30,1963,26000000.0,BR,Brazil,26000000.0,EUR,https://api.sofascore.app/api/v1/player/1174937/image
Gabriel Pec,gabriel-pec,G. Pec,F,172.0,Left,1383,995072,11.0,2001-02-11,2027-12-31,1974,3100000.0,BR,Brazil,3100000.0,EUR,https://api.sofascore.app/api/v1/player/995072/image
Yuri Alberto,yuri-alberto,Yuri Alberto,F,183.0,Right,6039,905463,9.0,2001-03-18,2027-12-31,1957,16500000.0,BR,Brazil,16500000.0,EUR,https://api.sofascore.app/api/v1/player/905463/image
Stiven Mendoza,stiven-mendoza,S. Mendoza,M,171.0,Left,846,354510,20.0,1992-06-27,2025-12-31,1968,1200000.0,CO,Colombia,1200000.0,EUR,https://api.sofascore.app/api/v1/player/354510/image
Zé Rafael,ze-rafael,Z. Rafael,M,175.0,Right,1303,329069,8.0,1993-06-16,2025-12-31,1963,4700000.0,BR,Brazil,4700000.0,EUR,https://api.sofascore.app/api/v1/player/329069/image
Matheus Peixoto,matheus-peixoto,Matheus Peixoto,F,190.0,Right,268,880169,18.0,1995-11-16,2023-12-31,7314,1500000.0,BR,Brazil,1500000.0,EUR,https://api.sofascore.app/api/v1/player/880169/image
Alan,alan,Alan,F,178.0,Right,285,36684,,1989-07-10,,241802,325000.0,CN,China,325000.0,EUR,https://api.sofascore.app/api/v1/player/36684/image
Estêvão,estevao,Estêvão,M,176.0,Left,116,1116660,26.0,2002-02-03,2026-06-30,1966,290000.0,BR,Brazil,290000.0,EUR,https://api.sofascore.app/api/v1/player/1116660/image
Gatito Fernández,gatito-fernandez,G. Fernández,G,191.0,Right,440,840027,1.0,1988-03-29,2024-12-31,1958,440000.0,PY,Paraguay,440000.0,EUR,https://api.sofascore.app/api/v1/player/840027/image
Arthur Wenderroscky,arthur-wenderroscky,A. Wenderroscky,M,172.0,Left,176,1382913,28.0,2005-02-24,,199294,270000.0,BR,Brazil,270000.0,EUR,https://api.sofascore.app/api/v1/player/1382913/image
Gabriel Grando,gabriel-grando,Gabriel Grando,G,192.0,Right,538,1111770,12.0,2000-03-29,2025-12-31,5926,2300000.0,BR,Brazil,2300000.0,EUR,https://api.sofascore.app/api/v1/player/1111770/image
Luciano,luciano,Luciano,F,181.0,Left,2627,282557,10.0,1993-05-18,2024-12-31,1981,2700000.0,BR,Brazil,2700000.0,EUR,https://api.sofascore.app/api/v1/player/282557/image
Igor Gomes,igor-gomes,I. Gomes,M,182.0,Right,644,913598,17.0,1999-03-17,2026-12-31,1977,4600000.0,BR,Brazil,4600000.0,EUR,https://api.sofascore.app/api/v1/player/913598/image
Caetano,caetano,Caetano,D,182.0,Left,479,959006,14.0,1999-06-24,2024-12-31,1957,1600000.0,BR,Brazil,1600000.0,EUR,https://api.sofascore.app/api/v1/player/959006/image
Allano,allano,Allano,F,182.0,Left,92,796925,77.0,1995-04-24,2024-12-31,1960,380000.0,BR,Brazil,380000.0,EUR,https://api.sofascore.app/api/v1/player/796925/image
Julián Palacios,julian-palacios,J. Palacios,M,172.0,Right,168,1005177,10.0,1999-02-04,2023-12-31,1960,580000.0,AR,Argentina,580000.0,EUR,https://api.sofascore.app/api/v1/player/1005177/image
Caio Alexandre,caio-alexandre,Caio Alexandre,M,174.0,Right,323,1008832,8.0,1999-02-24,2023-12-31,2020,2600000.0,BR,Brazil,2600000.0,EUR,https://api.sofascore.app/api/v1/player/1008832/image
Dimitri Payet,dimitri-payet,D. Payet,M,175.0,Both,7302,14216,10.0,1987-03-29,2025-06-30,1974,1700000.0,FR,France,1700000.0,EUR,https://api.sofascore.app/api/v1/player/14216/image
Bruno Fuchs,bruno-fuchs,Bruno Fuchs,D,190.0,Right,427,973737,3.0,1999-04-01,2023-12-31,1977,1900000.0,BR,Brazil,1900000.0,EUR,https://api.sofascore.app/api/v1/player/973737/image
Ayrton Lucas,ayrton-lucas,Ayrton Lucas,D,180.0,Left,2496,818473,6.0,1997-06-19,2027-12-31,5981,8400000.0,BR,Brazil,8400000.0,EUR,https://api.sofascore.app/api/v1/player/818473/image
Christian,christian,Christian,M,178.0,Right,297,981733,88.0,2000-12-19,2024-12-31,1967,7500000.0,BR,Brazil,7500000.0,EUR,https://api.sofascore.app/api/v1/player/981733/image
Neris,neris,Neris,D,190.0,Right,109,840247,27.0,1992-06-17,2024-12-31,1954,750000.0,BR,Brazil,750000.0,EUR,https://api.sofascore.app/api/v1/player/840247/image
Bruno Henrique,bruno-henrique,Bruno Henrique,M,180.0,Right,359,345113,8.0,1989-10-21,2025-12-31,1966,770000.0,BR,Brazil,770000.0,EUR,https://api.sofascore.app/api/v1/player/345113/image
Cacá,caca,Cacá,D,185.0,Right,174,929200,25.0,1999-04-25,2024-06-30,1967,620000.0,BR,Brazil,620000.0,EUR,https://api.sofascore.app/api/v1/player/929200/image
Ramiro,ramiro,Ramiro,M,167.0,Right,298,330693,17.0,1993-05-22,2024-12-31,1954,1500000.0,BR,Brazil,1500000.0,EUR,https://api.sofascore.app/api/v1/player/330693/image
Adyson,adyson,Adyson,F,168.0,Left,75,1175259,44.0,2005-09-22,2025-12-31,1973,920000.0,BR,Brazil,920000.0,EUR,https://api.sofascore.app/api/v1/player/1175259/image
Pablo,pablo,Pablo,D,188.0,Right,818,243735,30.0,1991-06-21,2025-12-31,5981,1900000.0,BR,Brazil,1900000.0,EUR,https://api.sofascore.app/api/v1/player/243735/image
Pepê,pepe,Pepê,M,183.0,Right,549,946945,23.0,1998-01-06,2025-12-31,5926,1900000.0,BR,Brazil,1900000.0,EUR,https://api.sofascore.app/api/v1/player/946945/image
Hugo,hugo,Hugo,D,175.0,Left,203,1018915,16.0,2001-09-20,2024-12-31,1958,1900000.0,BR,Brazil,1900000.0,EUR,https://api.sofascore.app/api/v1/player/1018915/image
Mateus Pasinato,mateus-pasinato,Mateus Pasinato,G,192.0,Right,104,914169,14.0,1992-06-28,2024-12-31,1973,325000.0,BR,Brazil,325000.0,EUR,https://api.sofascore.app/api/v1/player/914169/image
Marllon,marllon,Marllon,D,184.0,Right,92,221206,4.0,1992-04-16,2023-12-31,49202,480000.0,BR,Brazil,480000.0,EUR,https://api.sofascore.app/api/v1/player/221206/image
Thaciano,thaciano,Thaciano,M,182.0,Right,408,872039,16.0,1995-05-12,2025-12-31,1955,775000.0,BR,Brazil,775000.0,EUR,https://api.sofascore.app/api/v1/player/872039/image
Gabriel Pires,gabriel-pires,G. Pires,M,186.0,Left,493,178407,14.0,1993-09-18,2023-12-31,1958,3800000.0,BR,Brazil,3800000.0,EUR,https://api.sofascore.app/api/v1/player/178407/image
Cristian Pavón,cristian-pavon,C. Pavón,M,169.0,Right,1638,358956,9.0,1996-01-21,2025-06-30,1977,3700000.0,AR,Argentina,3700000.0,EUR,https://api.sofascore.app/api/v1/player/358956/image
Gabriel Vasconcelos,gabriel-vasconcelos,Gabriel Vasconcelos,G,193.0,Right,188,147467,1.0,1992-09-27,2026-12-31,1982,1500000.0,BR,Brazil,1500000.0,EUR,https://api.sofascore.app/api/v1/player/147467/image
Hyoran,hyoran,Hyoran,M,174.0,Right,425,551348,20.0,1993-05-25,2023-12-31,1977,2600000.0,BR,Brazil,2600000.0,EUR,https://api.sofascore.app/api/v1/player/551348/image
Wellington Rato,wellington-rato,W. Rato,M,172.0,Left,735,865356,27.0,1992-06-28,2025-12-31,1981,1100000.0,BR,Brazil,1100000.0,EUR,https://api.sofascore.app/api/v1/player/865356/image
Sergio Rochet,sergio-rochet,Sergio Rochet,G,190.0,Right,1042,581060,33.0,1993-03-23,2026-12-31,1966,3300000.0,UY,Uruguay,3300000.0,EUR,https://api.sofascore.app/api/v1/player/581060/image
Martín Benítez,martin-benitez,M. Benítez,M,173.0,Right,613,155715,10.0,1994-06-17,2025-12-31,1973,1500000.0,AR,Argentina,1500000.0,EUR,https://api.sofascore.app/api/v1/player/155715/image
Alisson,alisson,Alisson,M,174.0,Right,732,291723,25.0,1993-06-25,2024-12-31,1981,470000.0,BR,Brazil,470000.0,EUR,https://api.sofascore.app/api/v1/player/291723/image
Samuel Xavier,xavier-samuel,S. Xavier,D,166.0,Right,386,795773,2.0,1990-06-06,2024-12-31,1961,460000.0,BR,Brazil,460000.0,EUR,https://api.sofascore.app/api/v1/player/795773/image
Ademir,ademir,Ademir,F,172.0,Left,546,922546,7.0,1995-02-16,2025-12-31,1955,3600000.0,BR,Brazil,3600000.0,EUR,https://api.sofascore.app/api/v1/player/922546/image
Ruan Oliveira,ruan-oliveira,Ruan Oliveira,M,176.0,Right,290,1047656,33.0,2000-03-23,2023-12-31,1957,545000.0,BR,Brazil,545000.0,EUR,https://api.sofascore.app/api/v1/player/1047656/image
João Ricardo,joao-ricardo,J. Ricardo,G,188.0,Right,204,839761,1.0,1988-09-06,2024-12-31,2020,375000.0,BR,Brazil,375000.0,EUR,https://api.sofascore.app/api/v1/player/839761/image
Pedro,pedro,Pedro,F,186.0,Right,14019,840219,9.0,1997-06-20,2027-12-31,5981,21000000.0,BR,Brazil,21000000.0,EUR,https://api.sofascore.app/api/v1/player/840219/image
Islam Slimani,islam-slimani,I. Slimani,F,188.0,Right,8838,238708,9.0,1988-06-18,2024-12-31,1982,1600000.0,DZ,Algeria,1600000.0,EUR,https://api.sofascore.app/api/v1/player/238708/image
Danielzinho,danielzinho,Danielzinho,M,173.0,Right,263,840218,55.0,1996-01-11,2024-12-31,1961,1400000.0,BR,Brazil,1400000.0,EUR,https://api.sofascore.app/api/v1/player/840218/image
Breno Lopes,breno-lopes,Breno Lopes,F,178.0,Right,685,937552,19.0,1996-01-24,2024-12-31,1963,1400000.0,BR,Brazil,1400000.0,EUR,https://api.sofascore.app/api/v1/player/937552/image
Fagner,fagner,Fagner,D,168.0,Right,1645,25554,23.0,1989-06-11,2024-12-31,1957,870000.0,BR,Brazil,870000.0,EUR,https://api.sofascore.app/api/v1/player/25554/image
Imanol Machuca,imanol-machuca,I. Machuca,M,169.0,Right,379,974698,39.0,2000-01-15,2027-12-31,2020,2600000.0,AR,Argentina,2600000.0,EUR,https://api.sofascore.app/api/v1/player/974698/image
Patryck,patryck,Patryck,D,180.0,Left,454,1002528,36.0,2003-01-18,2027-04-30,1981,1400000.0,BR,Brazil,1400000.0,EUR,https://api.sofascore.app/api/v1/player/1002528/image
Jair,jair,Jair,M,178.0,Right,549,268419,8.0,1994-08-28,2025-12-31,1974,4900000.0,BR,Brazil,4900000.0,EUR,https://api.sofascore.app/api/v1/player/268419/image
Aloísio,aloisio,Aloísio,F,175.0,Right,270,243497,99.0,1988-06-19,2023-12-31,1973,210000.0,CN,China,210000.0,EUR,https://api.sofascore.app/api/v1/player/243497/image
Luan Patrick,luan-patrick,Luan Patrick,D,190.0,Right,151,1002565,30.0,2002-01-20,2023-12-31,1999,1400000.0,BR,Brazil,1400000.0,EUR,https://api.sofascore.app/api/v1/player/1002565/image
Emmanuel Martínez,emmanuel-martinez,E. Martinez,M,177.0,Right,247,794312,5.0,1994-06-04,2025-12-31,1973,1100000.0,AR,Argentina,1100000.0,EUR,https://api.sofascore.app/api/v1/player/794312/image
Willian Oliveira,willian-oliveira,Willian Oliveira,M,179.0,Right,89,295167,12.0,1993-05-16,2023-12-31,1960,530000.0,BR,Brazil,530000.0,EUR,https://api.sofascore.app/api/v1/player/295167/image
Eduardo,eduardo,Eduardo,M,184.0,Right,920,76507,33.0,1989-10-17,2024-12-31,1958,1500000.0,BR,Brazil,1500000.0,EUR,https://api.sofascore.app/api/v1/player/76507/image
Thiago Galhardo,thiago-galhardo,T. Galhardo,F,182.0,Right,1276,165677,91.0,1989-07-20,2025-12-31,2020,1000000.0,BR,Brazil,1000000.0,EUR,https://api.sofascore.app/api/v1/player/165677/image
Leonardo Fernández,leonardo-fernandez,Leonardo Fernández,M,166.0,Left,773,846411,17.0,1998-11-08,2024-06-30,1961,6800000.0,UY,Uruguay,6800000.0,EUR,https://api.sofascore.app/api/v1/player/846411/image
Matheus Nascimento,matheus-nascimento,Matheus Nascimento,F,182.0,Right,1245,1047683,90.0,2004-03-03,2025-12-31,1958,8700000.0,BR,Brazil,8700000.0,EUR,https://api.sofascore.app/api/v1/player/1047683/image
Kayque,kayque,Kayque,M,176.0,Right,74,1101437,62.0,2000-07-07,2024-06-30,204219,1600000.0,BR,Brazil,1600000.0,EUR,https://api.sofascore.app/api/v1/player/1101437/image
Mariano,mariano,Mariano,D,177.0,Right,337,40076,25.0,1986-06-23,2023-12-31,1977,325000.0,BR,Brazil,325000.0,EUR,https://api.sofascore.app/api/v1/player/40076/image
Paulinho,paulinho,Paulinho,M,181.0,Right,2675,115183,15.0,1988-07-25,2023-12-31,1957,740000.0,BR,Brazil,740000.0,EUR,https://api.sofascore.app/api/v1/player/115183/image
Matheus Martinelli,martinelli-matheus,M. Martinelli,M,176.0,Right,694,1067671,8.0,2001-10-05,2025-12-31,1961,5200000.0,BR,Brazil,5200000.0,EUR,https://api.sofascore.app/api/v1/player/1067671/image
Hércules,hercules,Hércules,M,178.0,Right,244,1104068,35.0,2000-10-20,2024-12-31,2020,3100000.0,BR,Brazil,3100000.0,EUR,https://api.sofascore.app/api/v1/player/1104068/image
Vitor Hugo,vitor-hugo,V. Hugo,D,187.0,Left,318,794838,31.0,1991-05-20,2026-12-31,1955,3200000.0,BR,Brazil,3200000.0,EUR,https://api.sofascore.app/api/v1/player/794838/image
Erick Pulgar,erick-pulgar,E. Pulgar,M,186.0,Right,3187,590262,5.0,1994-01-15,2025-12-31,5981,6500000.0,CL,Chile,6500000.0,EUR,https://api.sofascore.app/api/v1/player/590262/image
Emanuel Brítez,emanuel-britez,Emanuel Brítez,D,178.0,Right,200,789395,19.0,1992-03-26,2025-12-31,2020,820000.0,AR,Argentina,820000.0,EUR,https://api.sofascore.app/api/v1/player/789395/image
Messias,messias,Messias,D,192.0,Right,240,839765,24.0,1994-11-03,2025-12-31,1968,880000.0,BR,Brazil,880000.0,EUR,https://api.sofascore.app/api/v1/player/839765/image
Gary Medel,gary-medel,G. Medel,D,171.0,Right,2006,22975,17.0,1987-08-03,2024-12-31,1974,735000.0,CL,Chile,735000.0,EUR,https://api.sofascore.app/api/v1/player/22975/image
Everton Ribeiro,everton-ribeiro,Everton Ribeiro,M,174.0,Left,5453,145063,7.0,1989-04-10,2023-12-31,5981,3100000.0,BR,Brazil,3100000.0,EUR,https://api.sofascore.app/api/v1/player/145063/image
Ferreira,ferreira,Ferreira,F,175.0,Right,845,998499,10.0,1997-12-31,2024-12-31,5926,4800000.0,BR,Brazil,4800000.0,EUR,https://api.sofascore.app/api/v1/player/998499/image
Mateusinho,mateusinho,Mateusinho,D,175.0,Right,57,1107069,98.0,1998-10-07,2027-12-31,49202,775000.0,BR,Brazil,775000.0,EUR,https://api.sofascore.app/api/v1/player/1107069/image
Luiz Araújo,luiz-araujo,L. Araújo,M,175.0,Left,1928,840451,31.0,1996-06-02,2027-12-31,5981,6200000.0,BR,Brazil,6200000.0,EUR,https://api.sofascore.app/api/v1/player/840451/image
Kanu,kanu,Kanu,D,186.0,Right,253,871705,4.0,1997-03-07,2027-12-31,1955,3300000.0,BR,Brazil,3300000.0,EUR,https://api.sofascore.app/api/v1/player/871705/image
Wellington Silva,wellington-silva,Wellington Silva,M,170.0,Right,106,121264,11.0,1993-01-06,2023-12-31,49202,470000.0,BR,Brazil,470000.0,EUR,https://api.sofascore.app/api/v1/player/121264/image
Deivid Washington,deivid-washington,D. Washington,F,186.0,Right,2495,1485371,36.0,2005-06-05,2030-06-30,38,9400000.0,BR,Brazil,9400000.0,EUR,https://api.sofascore.app/api/v1/player/1485371/image
Alan Empereur,alan-empereur,A. Empereur,D,186.0,Left,206,373740,33.0,1994-03-10,2024-12-31,49202,690000.0,BR,Brazil,690000.0,EUR,https://api.sofascore.app/api/v1/player/373740/image
José López,jose-lopez,José López,F,188.0,Left,1183,1094179,18.0,2000-12-06,2027-06-30,1963,7400000.0,AR,Argentina,7400000.0,EUR,https://api.sofascore.app/api/v1/player/1094179/image
Gustavo Martins,gustavo-martins,G. Martins,D,191.0,Right,182,1105796,53.0,2002-08-11,2025-12-31,5926,515000.0,BR,Brazil,515000.0,EUR,https://api.sofascore.app/api/v1/player/1105796/image
Lucas Esquivel,lucas-esquivel,Lucas Esquivel,D,183.0,Left,486,1087079,37.0,2001-10-14,2028-06-30,1967,1500000.0,AR,Argentina,1500000.0,EUR,https://api.sofascore.app/api/v1/player/1087079/image
Rikelme,rikelme,Rikelme,D,184.0,Left,160,1102383,20.0,2003-07-16,2025-12-31,49202,970000.0,BR,Brazil,970000.0,EUR,https://api.sofascore.app/api/v1/player/1102383/image
Tchê Tchê,tche-tche,Tchê Tchê,M,175.0,Right,726,840398,6.0,1992-08-30,2025-12-31,1958,1700000.0,BR,Brazil,1700000.0,EUR,https://api.sofascore.app/api/v1/player/840398/image
Erick Marcus,erick-marcus,Erick Marcus,F,172.0,Right,281,1403439,16.0,2004-03-01,2027-12-31,1974,1000000.0,BR,Brazil,1000000.0,EUR,https://api.sofascore.app/api/v1/player/1403439/image
Luís Henrique,luis-henrique,Luís Henrique,F,181.0,Right,1194,977679,11.0,2001-12-14,2023-12-31,1958,6500000.0,BR,Brazil,6500000.0,EUR,https://api.sofascore.app/api/v1/player/977679/image
Leonardo Realpe,leonardo-realpe,L. Realpe,D,186.0,Right,291,977676,2.0,2001-02-26,2026-12-31,1999,960000.0,EC,Ecuador,960000.0,EUR,https://api.sofascore.app/api/v1/player/977676/image
Kaiky Naves,kaiky-naves,Kaiky Naves,D,186.0,Both,427,1167068,34.0,2002-05-08,2027-12-31,1963,1400000.0,BR,Brazil,1400000.0,EUR,https://api.sofascore.app/api/v1/player/1167068/image
Matheuzinho,matheuzinho,Matheuzinho,D,171.0,Right,1492,931540,34.0,2000-09-08,2026-12-31,5981,6200000.0,BR,Brazil,6200000.0,EUR,https://api.sofascore.app/api/v1/player/931540/image
Gabriel Moscardo,gabriel-moscardo,Gabriel Moscardo,M,185.0,Right,2123,1485309,44.0,2005-09-28,2026-07-31,1957,1600000.0,BR,Brazil,1600000.0,EUR,https://api.sofascore.app/api/v1/player/1485309/image
Lucas Sasha,lucas-sasha,L. Sasha,M,177.0,Right,164,123225,88.0,1990-03-01,2024-06-30,2020,710000.0,BR,Brazil,710000.0,EUR,https://api.sofascore.app/api/v1/player/123225/image
Robson,robson,Robson,M,179.0,Right,272,850987,30.0,1991-05-30,2024-12-31,1982,775000.0,BR,Brazil,775000.0,EUR,https://api.sofascore.app/api/v1/player/850987/image
Madson,madson,Madson,D,182.0,Right,240,243439,22.0,1992-01-13,2024-12-31,1967,725000.0,BR,Brazil,725000.0,EUR,https://api.sofascore.app/api/v1/player/243439/image
Juan Martín Lucero,juan-martin-lucero,Juan Martín Lucero,F,179.0,Right,781,359024,9.0,1991-11-30,2025-12-31,2020,1200000.0,AR,Argentina,1200000.0,EUR,https://api.sofascore.app/api/v1/player/359024/image
Benjamin Kuscevic,benjamin-kuscevic,B. Kuscevic,D,185.0,Right,934,590324,13.0,1996-05-02,2026-12-31,1982,1200000.0,CL,Chile,1200000.0,EUR,https://api.sofascore.app/api/v1/player/590324/image
Rodrigo Battaglia,rodrigo-battaglia,R. Battaglia,M,187.0,Right,456,158257,21.0,1991-07-12,2024-12-31,1977,1600000.0,AR,Argentina,1600000.0,EUR,https://api.sofascore.app/api/v1/player/158257/image
Caio Paulista,caio-paulista,C. Paulista,D,184.0,Left,699,931591,38.0,1998-05-11,2023-12-31,1981,2900000.0,BR,Brazil,2900000.0,EUR,https://api.sofascore.app/api/v1/player/931591/image
Alexandre Pato,alexandre-pato,A. Pato,F,180.0,Right,2731,32164,12.0,1989-09-02,2023-12-31,1981,765000.0,BR,Brazil,765000.0,EUR,https://api.sofascore.app/api/v1/player/32164/image
David Duarte,david-duarte,David Duarte,D,192.0,Right,108,810715,33.0,1995-01-24,2023-12-31,1955,925000.0,BR,Brazil,925000.0,EUR,https://api.sofascore.app/api/v1/player/810715/image
