goals,successfulDribblesPercentage,blockedShots,penaltyWon,goalsFromOutsideTheBox,hitWoodwork,expectedGoals,totalShots,goalConversionPercentage,shotFromSetPiece,headedGoals,offsides,bigChancesMissed,shotsOnTarget,penaltiesTaken,freeKickGoal,leftFootGoals,penaltyConversion,successfulDribbles,shotsOffTarget,penaltyGoals,goalsFromInsideTheBox,rightFootGoals,setPieceConversion,rating,player.id,team.id
1,51.61,3,0,1,0,1.86,29,3.45,4,0,2,1,9,0,0,0,0.0,16,17,0,0,1,0.0,6.89,249429,7628
0,54.29,3,0,0,0,0.45,12,0.0,0,0,0,1,2,0,0,0,0.0,19,7,0,0,0,0.0,6.89,946305,7628
2,50.0,6,0,1,0,1.19,21,9.52,4,0,1,1,6,0,1,2,0.0,23,9,0,1,0,25.0,6.89,989863,3204
1,100.0,1,0,0,0,0.93,9,11.11,0,1,0,1,3,0,0,0,0.0,5,5,0,1,0,0.0,6.89,80918,7629
1,75.0,3,0,1,0,0.65,9,11.11,0,0,0,0,4,0,0,0,0.0,18,2,0,0,1,0.0,6.88,851824,7628
0,66.67,2,0,0,0,0.62,9,0.0,0,0,1,1,0,0,0,0,0.0,2,7,0,0,0,0.0,6.88,895336,3219
3,45.83,9,0,2,1,1.89,27,11.11,4,1,1,2,11,0,1,2,0.0,22,7,0,1,0,25.0,6.88,1186068,3205
1,52.54,7,0,0,2,2.32,35,2.86,1,0,3,2,17,0,0,1,0.0,62,11,0,1,0,0.0,6.88,1084962,3212
6,45.0,11,0,0,2,5.26,45,13.33,1,1,10,2,12,0,0,3,0.0,27,22,0,6,2,0.0,6.88,822607,6074
0,60.0,1,0,0,0,0.2,7,0.0,1,0,0,0,3,0,0,0,0.0,3,3,0,0,0,0.0,6.88,106294,3205
6,75.0,11,0,1,1,5.53,45,13.33,5,2,5,3,15,1,0,0,100.0,18,19,1,5,4,0.0,6.88,312820,3212
0,80.0,0,0,0,0,0.08,1,0.0,0,0,0,0,1,0,0,0,0.0,4,0,0,0,0,0.0,6.88,989850,3217
1,50.0,3,0,0,0,1.02,19,5.26,1,0,0,1,5,0,0,0,0.0,10,11,0,1,1,0.0,6.87,1009957,36833
0,54.55,6,0,0,0,0.95,18,0.0,0,0,0,1,2,0,0,0,0.0,12,10,0,0,0,0.0,6.87,981449,3219
4,62.75,2,2,0,1,5.56,24,16.67,1,0,3,7,10,0,0,2,0.0,64,12,0,4,2,0.0,6.87,1015733,3210
2,63.46,5,0,1,1,1.63,11,18.18,0,0,3,1,4,0,0,1,0.0,33,2,0,1,1,0.0,6.87,250345,3219
1,50.0,0,0,0,0,0.45,7,14.29,0,1,0,0,4,0,0,0,0.0,3,3,0,1,0,0.0,6.87,1116570,3202
0,100.0,0,0,0,0,0.1,2,0.0,0,0,1,0,0,0,0,0,0.0,4,2,0,0,0,0.0,6.87,92021,3203
0,61.11,3,0,0,0,0.26,6,0.0,0,0,1,0,1,0,0,0,0.0,22,2,0,0,0,0.0,6.87,924526,7629
0,68.57,4,0,0,0,0.55,11,0.0,0,0,3,0,0,0,0,0,0.0,24,7,0,0,0,0.0,6.87,830583,7629
4,66.67,7,0,1,1,3.01,41,9.76,0,1,1,2,14,0,0,0,0.0,8,20,0,3,3,0.0,6.87,840847,65676
1,59.26,14,1,0,2,1.9,30,3.33,0,1,0,2,5,0,0,0,0.0,32,11,0,1,0,0.0,6.87,830748,3211
0,38.46,7,0,0,0,0.54,14,0.0,0,0,1,0,2,0,0,0,0.0,5,5,0,0,0,0.0,6.87,990171,3203
1,54.17,4,0,0,0,0.34,9,11.11,0,0,3,0,1,0,0,0,0.0,13,4,0,1,1,0.0,6.86,941545,36837
1,66.67,1,0,0,0,0.77,13,7.69,0,0,2,0,4,0,0,0,0.0,4,8,0,1,1,0.0,6.86,992523,3215
5,31.58,8,2,0,1,6.14,35,14.29,0,2,7,9,17,2,0,1,100.0,6,10,2,5,2,0.0,6.86,894415,3201
1,66.67,7,0,0,0,1.06,15,6.67,0,1,0,0,5,0,0,0,0.0,8,3,0,1,0,0.0,6.86,1187055,3204
0,85.71,4,0,0,0,0.18,9,0.0,0,0,0,0,1,0,0,0,0.0,6,4,0,0,0,0.0,6.86,581728,36837
4,52.63,2,0,1,0,1.84,17,23.53,0,0,6,2,7,0,0,0,0.0,20,8,0,3,4,0.0,6.86,249071,42338
0,65.52,9,0,0,1,0.92,29,0.0,0,0,0,0,6,0,0,0,0.0,38,14,0,0,0,0.0,6.86,1090319,3205
6,52.94,7,1,1,2,3.38,33,18.18,0,0,5,2,13,0,0,1,0.0,9,13,0,5,5,0.0,6.86,38784,3215
0,55.56,1,0,0,0,0.27,4,0.0,0,0,0,1,2,0,0,0,0.0,10,1,0,0,0,0.0,6.86,78851,7628
3,70.59,1,0,0,0,2.42,17,17.65,0,1,3,1,8,0,0,1,0.0,36,8,0,3,1,0.0,6.85,1003010,3202
0,85.71,0,0,0,0,0.26,3,0.0,0,0,0,1,1,0,0,0,0.0,6,2,0,0,0,0.0,6.85,20738,3215
0,91.67,2,0,0,0,0.53,8,0.0,0,0,0,0,2,0,0,0,0.0,11,4,0,0,0,0.0,6.85,1117093,3203
0,60.87,4,0,0,0,0.14,7,0.0,0,0,1,0,1,0,0,0,0.0,14,2,0,0,0,0.0,6.85,896624,65668
1,42.0,10,0,0,0,1.54,28,3.57,0,0,1,0,8,0,0,1,0.0,21,10,0,1,0,0.0,6.85,976485,3209
0,76.19,7,0,0,1,0.28,12,0.0,0,0,0,0,1,0,0,0,0.0,16,4,0,0,0,0.0,6.85,1066560,3202
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.85,871837,3215
1,50.0,1,0,0,0,1.41,19,5.26,0,1,2,1,8,0,0,0,0.0,7,10,0,1,0,0.0,6.85,174519,3206
11,50.0,13,0,0,2,11.15,54,20.37,0,3,11,12,20,1,0,6,100.0,14,21,1,11,2,0.0,6.85,906811,4937
4,36.36,7,0,0,0,3.41,36,11.11,1,2,2,1,17,0,0,1,0.0,4,12,0,4,1,0.0,6.85,860051,7629
0,56.1,5,0,0,0,0.14,6,0.0,0,0,0,0,0,0,0,0,0.0,23,1,0,0,0,0.0,6.85,824513,36839
7,45.0,8,2,1,1,5.86,50,14.0,0,0,14,5,24,1,0,1,100.0,36,18,1,6,6,0.0,6.84,898982,36833
3,47.95,10,1,1,1,3.2,45,6.67,6,0,7,5,26,0,0,3,0.0,35,9,0,2,0,0.0,6.84,897000,4937
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.84,830775,3208
0,0.0,5,0,0,1,0.43,10,0.0,2,0,1,0,0,0,0,0,0.0,0,5,0,0,0,0.0,6.84,249425,42338
1,53.7,4,0,0,2,2.09,24,4.17,0,1,0,3,5,0,0,0,0.0,29,15,0,1,0,0.0,6.84,584422,36833
0,54.05,3,0,0,0,0.69,9,0.0,0,0,0,0,1,0,0,0,0.0,20,5,0,0,0,0.0,6.84,1003012,3202
0,54.55,2,0,0,0,0.18,7,0.0,2,0,0,0,0,0,0,0,0.0,12,5,0,0,0,0.0,6.84,341077,3217
1,65.52,2,0,0,1,0.66,9,11.11,1,0,1,1,2,0,0,1,0.0,19,5,0,1,0,0.0,6.84,1117026,3216
3,62.5,2,0,0,1,2.89,24,12.5,0,1,5,2,10,0,0,0,0.0,15,12,0,3,2,0.0,6.84,13207,42338
1,64.52,0,0,0,0,1.75,14,7.14,0,0,1,2,4,0,0,0,0.0,20,10,0,1,1,0.0,6.84,285611,3207
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.84,147578,3204
0,50.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.84,789855,7629
3,100.0,0,0,0,0,2.37,3,100.0,0,0,0,0,3,3,0,3,100.0,1,0,3,3,0,0.0,6.83,38266,6074
1,53.33,7,0,1,0,0.79,29,3.45,3,0,1,1,9,0,1,1,0.0,8,13,0,0,0,33.33,6.83,583660,65676
6,50.0,5,2,0,0,4.48,26,23.08,1,2,7,6,13,2,0,1,100.0,31,8,2,6,3,0.0,6.83,1489941,3219
1,66.67,2,0,0,1,1.47,14,7.14,0,1,2,2,5,0,0,0,0.0,4,7,0,1,0,0.0,6.83,879875,3207
4,51.85,5,0,2,0,1.18,15,26.67,2,1,2,2,5,0,1,0,0.0,14,5,0,2,3,50.0,6.83,895592,3202
0,65.0,5,0,0,0,1.07,21,0.0,1,0,1,1,6,0,0,0,0.0,26,10,0,0,0,0.0,6.83,1167858,3212
1,40.0,1,0,0,0,0.2,4,25.0,0,1,0,0,1,0,0,0,0.0,2,2,0,1,0,0.0,6.83,895340,36833
2,55.77,9,0,1,1,2.82,39,5.13,3,0,1,1,10,0,0,0,0.0,58,20,0,1,2,0.0,6.83,992114,3203
2,59.42,8,0,0,2,3.83,38,5.26,8,0,6,3,12,2,0,1,50.0,41,18,1,2,1,0.0,6.83,960016,3221
0,100.0,0,0,0,0,0.22,3,0.0,0,0,0,0,1,0,0,0,0.0,7,2,0,0,0,0.0,6.83,34391,3202
0,37.5,3,0,0,1,0.9,17,0.0,1,0,1,0,7,0,0,0,0.0,3,7,0,0,0,0.0,6.83,174825,3207
0,66.67,6,0,0,0,0.34,12,0.0,0,0,0,1,3,0,0,0,0.0,6,3,0,0,0,0.0,6.83,954700,3211
5,44.44,16,2,0,0,5.22,46,10.87,4,1,7,6,17,0,0,4,0.0,20,13,0,5,0,0.0,6.82,896773,3216
6,38.46,3,0,0,0,6.43,37,16.22,0,1,7,9,16,1,0,1,0.0,5,18,0,6,4,0.0,6.82,31973,3206
0,44.44,6,0,0,0,1.33,15,0.0,0,0,0,1,3,0,0,0,0.0,4,6,0,0,0,0.0,6.82,976345,3221
0,66.67,0,0,0,1,0.44,5,0.0,0,0,2,1,0,0,0,0,0.0,6,5,0,0,0,0.0,6.82,136758,3209
2,57.58,5,0,0,0,1.29,15,13.33,0,0,5,0,2,0,0,1,0.0,19,8,0,2,1,0.0,6.82,1003016,3206
6,42.86,7,1,1,0,5.03,30,20.0,0,1,26,6,16,1,0,1,0.0,12,7,0,5,4,0.0,6.82,788935,3207
5,48.0,9,0,3,1,3.08,31,16.13,0,0,12,2,8,1,0,2,100.0,12,14,1,2,3,0.0,6.82,789445,65676
1,61.54,1,0,1,0,0.39,9,11.11,0,0,0,0,4,0,0,1,0.0,16,4,0,0,0,0.0,6.82,1109302,6074
5,49.06,16,0,0,2,7.81,45,11.11,7,0,10,3,13,2,0,0,100.0,26,16,2,5,5,0.0,6.82,871580,3201
4,56.58,2,0,3,0,2.13,28,14.29,1,0,1,1,15,0,0,0,0.0,43,11,0,1,4,0.0,6.82,1018410,3221
1,81.25,6,0,1,0,0.62,16,6.25,3,0,0,0,2,0,1,0,0.0,26,8,0,0,1,33.33,6.82,914145,36839
0,83.33,3,0,0,0,0.43,13,0.0,0,0,2,0,0,0,0,0,0.0,20,10,0,0,0,0.0,6.82,841958,42338
2,33.33,0,0,0,1,0.57,12,16.67,0,1,0,1,3,0,0,1,0.0,3,9,0,2,0,0.0,6.82,992061,65668
0,44.44,3,0,0,0,0.21,5,0.0,0,0,0,0,0,0,0,0,0.0,4,2,0,0,0,0.0,6.82,579312,3210
1,73.68,11,0,0,0,2.33,26,3.85,9,0,0,3,3,0,0,0,0.0,42,12,0,1,1,0.0,6.82,1201391,3208
1,41.18,5,0,1,0,0.75,16,6.25,0,0,5,0,5,0,0,0,0.0,7,6,0,0,1,0.0,6.82,789446,3205
2,47.62,11,0,0,1,4.92,53,3.77,3,0,3,3,18,1,0,1,100.0,50,24,1,2,1,0.0,6.81,927308,7628
0,70.0,3,1,0,0,0.61,12,0.0,0,0,0,0,1,0,0,0,0.0,7,8,0,0,0,0.0,6.81,974318,42338
1,50.0,2,0,0,0,0.14,4,25.0,0,0,0,0,1,0,0,0,0.0,1,1,0,1,1,0.0,6.81,871805,65676
1,28.57,3,0,1,0,0.24,9,11.11,0,0,0,0,2,0,0,0,0.0,2,4,0,0,1,0.0,6.81,941433,3207
0,100.0,1,0,0,0,0.22,3,0.0,0,0,0,0,1,0,0,0,0.0,3,1,0,0,0,0.0,6.81,830753,42338
4,44.93,8,0,0,1,4.15,31,12.9,0,0,6,6,12,0,0,1,0.0,31,11,0,4,3,0.0,6.81,1104323,36839
1,53.13,11,0,1,0,1.65,30,3.33,2,0,2,0,8,0,0,0,0.0,17,11,0,0,1,0.0,6.81,941541,3211
4,40.54,7,1,0,0,4.12,22,18.18,0,0,5,2,7,0,0,1,0.0,15,8,0,4,3,0.0,6.81,1003025,3218
2,54.72,13,0,0,1,2.68,32,6.25,2,0,1,1,9,1,0,2,100.0,29,10,1,2,0,0.0,6.81,1065611,3216
2,43.75,1,0,0,0,1.49,6,33.33,0,0,3,0,3,0,0,0,0.0,7,2,0,2,2,0.0,6.81,954761,3204
1,46.67,5,0,0,0,0.84,9,11.11,0,1,2,1,2,0,0,0,0.0,7,2,0,1,0,0.0,6.81,944622,3205
0,40.0,0,1,0,0,0.02,1,0.0,0,0,0,0,0,0,0,0,0.0,2,1,0,0,0,0.0,6.81,830605,3209
3,60.71,8,1,0,0,3.35,30,10.0,0,0,1,4,13,1,0,1,100.0,34,9,1,3,2,0.0,6.81,871804,3204
3,46.67,6,0,1,1,3.24,28,10.71,0,0,2,2,10,0,0,1,0.0,28,12,0,2,2,0.0,6.81,584418,4937
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.81,895734,3205
0,51.02,1,0,0,1,0.34,5,0.0,0,0,0,0,2,0,0,0,0.0,25,2,0,0,0,0.0,6.81,939934,3216
0,100.0,1,0,0,0,0.57,10,0.0,0,0,1,0,3,0,0,0,0.0,3,6,0,0,0,0.0,6.8,981341,3204
5,35.71,6,2,0,0,3.22,29,17.24,0,1,8,2,11,1,0,0,100.0,15,12,1,5,4,0.0,6.8,981451,65668
2,48.72,9,0,1,0,0.91,26,7.69,1,0,0,0,6,0,1,0,0.0,19,11,0,1,2,100.0,6.8,986257,3215
5,36.36,6,0,0,1,5.12,30,16.67,0,0,12,1,12,2,0,2,100.0,4,12,2,5,3,0.0,6.8,329601,3211
4,65.31,13,1,0,2,5.75,41,9.76,0,1,4,5,17,1,0,0,100.0,32,11,1,4,3,0.0,6.8,977680,3209
3,51.22,2,1,0,0,1.1,16,18.75,2,0,2,3,8,0,0,3,0.0,21,6,0,3,0,0.0,6.8,558790,3215
1,66.67,4,0,0,0,0.78,15,6.67,1,0,0,0,3,0,0,0,0.0,20,8,0,1,1,0.0,6.8,1199248,3209
0,53.13,9,0,0,0,0.82,28,0.0,0,0,0,1,5,0,0,0,0.0,17,14,0,0,0,0.0,6.8,860003,7628
0,65.12,7,0,0,0,0.43,16,0.0,0,0,1,0,4,0,0,0,0.0,28,5,0,0,0,0.0,6.8,1084963,3218
0,56.52,3,0,0,0,0.18,5,0.0,0,0,2,0,1,0,0,0,0.0,13,1,0,0,0,0.0,6.8,924891,42338
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.8,1485373,3206
0,57.58,8,2,0,2,2.41,31,0.0,0,0,4,3,9,0,0,0,0.0,19,14,0,0,0,0.0,6.8,924198,3216
0,100.0,1,0,0,0,0.7,8,0.0,0,0,0,1,1,0,0,0,0.0,1,6,0,0,0,0.0,6.8,990283,3208
0,0.0,0,0,0,0,0.05,2,0.0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,0,0.0,6.8,1199319,3219
0,100.0,1,0,0,0,0.02,1,0.0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,6.8,1017474,3218
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.8,876723,3203
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.8,1464854,3203
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.8,1508167,3207
0,100.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,6.8,1515402,3204
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.8,1130761,36833
0,83.33,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,6.8,546338,3218
0,80.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,6.8,1496360,3203
0,75.0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0,0.0,6.8,1210616,65676
7,66.67,3,0,0,1,6.42,31,22.58,2,1,2,6,13,0,0,0,0.0,18,15,0,7,6,0.0,6.8,892275,3202
1,50.56,8,0,0,1,1.31,30,3.33,6,0,3,1,8,0,0,1,0.0,45,14,0,1,0,0.0,6.8,1018426,7629
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.79,34182,3208
0,53.85,2,0,0,0,0.33,6,0.0,1,0,1,0,3,0,0,0,0.0,7,1,0,0,0,0.0,6.79,944621,3203
1,0.0,0,0,0,0,0.51,5,20.0,0,1,0,0,1,0,0,0,0.0,0,4,0,1,0,0.0,6.79,376734,3217
2,41.86,3,0,0,1,0.89,17,11.76,2,0,2,2,4,0,0,0,0.0,36,10,0,2,2,0.0,6.79,941092,3207
0,62.5,5,0,0,1,1.44,18,0.0,0,0,0,2,1,0,0,0,0.0,10,12,0,0,0,0.0,6.79,830747,36833
0,0.0,3,0,0,0,0.29,8,0.0,0,0,0,0,4,0,0,0,0.0,0,1,0,0,0,0.0,6.79,385746,36837
1,66.67,5,0,1,0,0.36,17,5.88,0,0,0,0,5,0,0,0,0.0,24,7,0,0,1,0.0,6.79,1018402,36837
0,73.08,1,0,0,0,0.97,13,0.0,1,0,0,2,1,0,0,0,0.0,19,11,0,0,0,0.0,6.79,122711,7629
0,80.0,6,0,0,0,0.76,18,0.0,0,0,1,1,4,0,0,0,0.0,24,8,0,0,0,0.0,6.79,895593,3219
1,50.0,5,0,0,0,2.81,13,7.69,0,1,2,3,3,0,0,0,0.0,4,5,0,1,0,0.0,6.79,877628,3217
0,50.0,2,0,0,0,0.27,4,0.0,0,0,0,0,1,0,0,0,0.0,4,1,0,0,0,0.0,6.79,981350,3207
1,65.12,6,0,0,2,2.49,21,4.76,0,0,0,3,7,0,0,0,0.0,28,8,0,1,1,0.0,6.79,874576,3216
3,53.62,7,0,1,1,2.04,30,10.0,2,1,3,1,7,0,1,0,0.0,37,16,0,2,2,50.0,6.79,1084967,6074
1,50.0,1,0,0,0,1.63,11,9.09,0,0,6,1,5,1,0,0,100.0,1,5,1,1,1,0.0,6.79,129862,36837
1,63.16,1,0,0,0,0.48,7,14.29,0,1,0,0,2,0,0,0,0.0,12,4,0,1,0,0.0,6.79,1190570,65668
0,83.33,0,0,0,0,0.56,9,0.0,0,0,0,1,2,0,0,0,0.0,5,7,0,0,0,0.0,6.79,830672,3203
1,37.5,1,0,0,0,1.06,6,16.67,0,0,0,0,5,0,0,1,0.0,6,0,0,1,0,0.0,6.78,1085929,3205
0,51.16,6,0,0,1,1.26,15,0.0,3,0,0,1,5,0,0,0,0.0,22,4,0,0,0,0.0,6.78,980190,3218
0,52.63,0,0,0,0,0.15,5,0.0,0,0,0,0,2,0,0,0,0.0,30,3,0,0,0,0.0,6.78,974729,3203
6,53.33,17,0,4,2,7.0,65,9.23,1,0,3,9,22,0,0,3,0.0,32,26,0,2,3,0.0,6.78,1108451,6074
2,59.09,3,0,0,2,2.15,28,7.14,0,1,6,3,12,0,0,0,0.0,26,13,0,2,1,0.0,6.78,1190083,3208
0,50.0,3,0,0,0,0.28,5,0.0,0,0,0,1,0,0,0,0,0.0,7,2,0,0,0,0.0,6.78,1186010,3208
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.78,757762,65676
0,53.85,2,0,0,0,0.33,4,0.0,0,0,3,1,1,0,0,0,0.0,7,1,0,0,0,0.0,6.78,860046,3212
4,35.71,6,2,0,0,4.21,27,14.81,1,1,7,3,11,1,0,1,100.0,5,10,1,4,2,0.0,6.78,35532,3211
1,68.97,6,0,1,0,0.8,17,5.88,0,0,2,0,9,0,0,0,0.0,20,2,0,0,1,0.0,6.78,997539,3216
0,67.44,7,0,0,0,1.85,28,0.0,0,0,1,1,6,0,0,0,0.0,29,15,0,0,0,0.0,6.78,1018412,4937
1,39.53,3,0,1,1,1.43,12,8.33,0,0,3,3,2,0,0,0,0.0,17,7,0,0,1,0.0,6.77,794006,3206
1,66.67,0,0,0,0,0.53,6,16.67,0,0,2,3,1,0,0,1,0.0,6,5,0,1,0,0.0,6.77,1102816,36833
0,46.67,2,0,0,0,0.64,8,0.0,0,0,3,0,2,0,0,0,0.0,7,4,0,0,0,0.0,6.77,249271,3206
0,56.25,0,0,0,0,0.33,7,0.0,0,0,0,0,2,0,0,0,0.0,18,5,0,0,0,0.0,6.77,1106603,3201
1,64.29,9,0,0,0,0.68,18,5.56,0,0,0,0,5,0,0,0,0.0,9,4,0,1,1,0.0,6.77,285429,3204
0,61.67,2,0,0,1,0.93,14,0.0,0,0,0,0,6,0,0,0,0.0,37,6,0,0,0,0.0,6.77,849136,3212
1,22.58,4,0,1,1,0.51,21,4.76,7,0,0,0,3,0,1,1,0.0,7,14,0,0,0,14.29,6.77,990289,3217
0,72.22,0,0,0,0,0.23,7,0.0,0,0,0,0,1,0,0,0,0.0,26,6,0,0,0,0.0,6.77,1163996,3209
0,52.63,2,0,0,1,0.55,9,0.0,1,0,1,0,3,0,0,0,0.0,10,4,0,0,0,0.0,6.77,579356,3221
4,32.43,7,2,0,2,6.03,37,10.81,1,0,6,6,19,3,0,0,100.0,12,11,3,4,4,0.0,6.77,903286,7629
1,100.0,0,0,0,0,0.58,7,14.29,0,1,0,0,4,0,0,0,0.0,1,3,0,1,0,0.0,6.77,871794,6074
0,0.0,0,0,0,0,0.35,4,0.0,0,0,0,0,2,0,0,0,0.0,0,2,0,0,0,0.0,6.77,31980,3211
0,77.27,2,0,0,0,0.33,5,0.0,0,0,0,0,1,0,0,0,0.0,17,2,0,0,0,0.0,6.77,943996,7629
0,50.0,1,0,0,0,0.07,4,0.0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0.0,6.77,988327,7629
0,100.0,0,0,0,0,0.05,2,0.0,0,0,0,0,0,0,0,0,0.0,1,2,0,0,0,0.0,6.77,1406702,3212
0,100.0,0,0,0,0,0.03,1,0.0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0.0,6.77,941410,3218
0,25.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.77,1201520,3218
5,34.62,9,0,1,0,5.81,53,9.43,7,1,14,6,21,0,1,3,0.0,18,23,0,4,1,14.29,6.77,1020191,6074
1,53.85,1,0,0,0,0.42,8,12.5,0,1,3,1,4,0,0,0,0.0,7,3,0,1,0,0.0,6.77,800246,3212
1,100.0,1,0,0,1,0.71,5,20.0,0,1,1,1,2,0,0,0,0.0,3,2,0,1,0,0.0,6.76,1113232,3219
1,50.0,4,0,0,0,0.3,7,14.29,0,0,2,0,2,0,0,0,0.0,13,1,0,1,1,0.0,6.76,358924,36839
0,38.89,0,0,0,0,0.04,1,0.0,0,0,1,0,0,0,0,0,0.0,7,1,0,0,0,0.0,6.76,992080,7628
0,33.33,0,0,0,0,0.15,3,0.0,0,0,0,0,1,0,0,0,0.0,2,2,0,0,0,0.0,6.76,1189173,3204
1,58.42,6,0,1,0,2.26,25,4.0,2,0,0,2,11,0,0,0,0.0,59,8,0,0,1,0.0,6.76,1092354,3203
0,50.0,2,0,0,0,0.5,11,0.0,1,0,0,0,2,0,0,0,0.0,16,7,0,0,0,0.0,6.76,984926,3201
1,51.92,1,1,0,0,1.31,12,8.33,0,0,3,2,6,0,0,1,0.0,27,5,0,1,0,0.0,6.76,989862,3215
0,45.45,1,0,0,1,0.52,15,0.0,0,0,1,1,6,0,0,0,0.0,10,8,0,0,0,0.0,6.76,1180814,3217
0,76.47,0,0,0,0,0.07,2,0.0,0,0,0,0,1,0,0,0,0.0,13,1,0,0,0,0.0,6.76,1105366,42338
0,75.0,1,0,0,0,0.29,4,0.0,0,0,0,1,1,0,0,0,0.0,9,2,0,0,0,0.0,6.76,1017181,3204
0,28.57,4,0,0,0,0.51,14,0.0,3,0,0,0,2,0,0,0,0.0,2,8,0,0,0,0.0,6.76,822594,3207
0,66.67,7,0,0,0,0.42,14,0.0,1,0,1,0,4,0,0,0,0.0,18,3,0,0,0,0.0,6.76,1087079,3204
0,69.57,4,0,0,0,0.18,9,0.0,0,0,1,0,1,0,0,0,0.0,16,4,0,0,0,0.0,6.76,926812,4937
7,45.83,8,0,2,1,5.44,33,21.21,9,1,2,8,11,0,1,1,0.0,11,14,0,5,5,11.11,6.76,859961,3210
1,57.14,1,0,0,0,0.25,5,20.0,0,0,0,0,3,0,0,1,0.0,4,1,0,1,0,0.0,6.76,874964,3211
0,50.0,1,0,0,1,0.23,4,0.0,1,0,1,0,2,0,0,0,0.0,2,1,0,0,0,0.0,6.76,922441,7628
0,72.0,0,0,0,0,0.02,1,0.0,0,0,1,0,0,0,0,0,0.0,18,1,0,0,0,0.0,6.76,106293,3218
1,47.62,8,0,0,0,2.18,23,4.35,3,0,4,3,6,0,0,1,0.0,20,9,0,1,0,0.0,6.75,989990,65676
1,42.86,1,0,0,0,0.38,6,16.67,0,1,0,1,1,0,0,0,0.0,6,4,0,1,0,0.0,6.75,922462,36839
2,25.0,3,0,0,0,2.34,16,12.5,0,0,1,1,7,1,0,0,100.0,1,6,1,2,2,0.0,6.75,47333,36833
3,35.71,7,0,0,0,2.46,19,15.79,0,0,2,2,5,0,0,0,0.0,10,7,0,3,3,0.0,6.75,1199278,3202
2,71.43,1,0,0,0,0.94,6,33.33,0,0,2,0,2,0,0,1,0.0,15,3,0,2,1,0.0,6.75,1015662,3212
1,52.13,6,0,0,0,1.6,30,3.33,1,0,2,1,9,0,0,0,0.0,49,15,0,1,1,0.0,6.75,846419,6074
1,33.33,0,0,0,0,0.87,1,100.0,0,0,3,0,1,0,0,0,0.0,1,0,0,1,1,0.0,6.75,1382064,3217
0,83.33,2,0,0,1,0.97,13,0.0,5,0,1,2,4,0,0,0,0.0,10,7,0,0,0,0.0,6.75,158411,3209
0,0.0,1,0,0,0,0.27,3,0.0,0,0,1,0,0,0,0,0,0.0,0,2,0,0,0,0.0,6.75,869701,3219
0,78.57,1,0,0,0,0.23,5,0.0,2,0,0,0,1,0,0,0,0.0,11,3,0,0,0,0.0,6.75,1467963,3221
0,0.0,0,0,0,0,0.04,2,0.0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0.0,6.75,384260,3207
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.75,42450,3206
0,69.23,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,6.75,989860,3208
0,63.64,1,0,0,0,0.07,2,0.0,0,0,0,0,0,0,0,0,0.0,7,1,0,0,0,0.0,6.75,537036,7628
