goals,successfulDribblesPercentage,blockedShots,penaltyWon,goalsFromOutsideTheBox,hitWoodwork,expectedGoals,totalShots,goalConversionPercentage,shotFromSetPiece,headedGoals,offsides,bigChancesMissed,shotsOnTarget,penaltiesTaken,freeKickGoal,leftFootGoals,penaltyConversion,successfulDribbles,shotsOffTarget,penaltyGoals,goalsFromInsideTheBox,rightFootGoals,setPieceConversion,rating,player.id,team.id
1,59.26,1,0,0,0,0.74,5,20.0,0,0,1,0,1,0,0,0,0.0,16,3,0,1,1,0.0,6.88,946945,5926
0,48.28,1,0,0,0,0.19,6,0.0,0,0,0,0,2,0,0,0,0.0,14,3,0,0,0,0.0,6.88,1018915,1958
0,100.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.88,914169,1973
1,75.0,0,0,0,0,1.49,13,7.69,0,0,1,2,4,0,0,0,0.0,6,9,0,1,1,0.0,6.88,221206,49202
5,55.1,12,0,0,2,8.8,62,8.06,0,0,6,7,18,2,0,1,100.0,27,32,2,5,4,0.0,6.88,872039,1955
0,50.0,3,0,0,0,0.7,14,0.0,3,0,0,1,4,0,0,0,0.0,10,7,0,0,0,0.0,6.88,178407,1958
3,52.24,15,0,0,1,4.28,53,5.66,1,0,10,0,17,1,0,1,100.0,35,21,1,3,2,0.0,6.88,358956,1977
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.88,147467,1982
2,50.0,3,0,1,1,2.13,19,10.53,3,0,1,2,5,0,1,1,0.0,10,11,0,1,1,33.33,6.88,551348,1977
0,56.36,16,0,0,1,2.94,36,0.0,6,0,10,4,5,1,0,0,0.0,31,15,0,0,0,0.0,6.87,865356,1981
0,100.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,6.87,581060,1966
3,55.56,11,0,1,2,2.56,36,8.33,6,0,4,3,10,0,0,0,0.0,35,15,0,2,3,0.0,6.87,155715,1973
0,62.86,7,1,0,0,1.07,21,0.0,1,0,2,0,4,0,0,0,0.0,22,10,0,0,0,0.0,6.87,291723,1981
1,52.38,6,0,1,0,0.91,24,4.17,0,0,4,0,3,0,0,0,0.0,11,15,0,0,1,0.0,6.87,795773,1961
4,52.0,6,1,0,0,6.05,34,11.76,1,0,6,4,14,0,0,2,0.0,39,14,0,4,2,0.0,6.87,922546,1955
2,65.38,3,1,1,0,0.49,15,13.33,3,0,1,0,6,0,1,0,0.0,17,6,0,1,2,33.33,6.87,1047656,1957
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.87,839761,2020
12,42.86,16,1,1,0,10.54,60,20.0,0,0,2,8,28,4,0,0,100.0,15,16,4,11,12,0.0,6.87,840219,5981
3,40.0,3,0,0,0,2.22,18,16.67,0,2,9,1,8,0,0,1,0.0,2,7,0,3,0,0.0,6.86,238708,1982
0,36.36,1,0,0,0,0.43,6,0.0,0,0,0,1,2,0,0,0,0.0,4,3,0,0,0,0.0,6.86,840218,1961
4,47.06,8,0,0,2,5.77,44,9.09,0,0,13,8,22,0,0,2,0.0,8,14,0,4,2,0.0,6.86,937552,1963
0,54.17,2,0,0,1,0.64,9,0.0,2,0,0,0,1,0,0,0,0.0,13,6,0,0,0,0.0,6.86,25554,1957
2,58.82,2,0,0,0,1.27,14,14.29,1,0,4,0,8,0,0,1,0.0,30,4,0,2,1,0.0,6.86,974698,2020
0,66.67,0,0,0,0,0.07,2,0.0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0.0,6.86,1002528,1981
3,62.96,2,1,0,0,2.2,15,20.0,0,0,0,1,6,2,0,0,100.0,17,7,2,3,3,0.0,6.86,268419,1974
3,40.91,10,0,0,4,4.28,36,8.33,2,0,6,2,12,2,0,0,100.0,9,14,2,3,2,0.0,6.86,243497,1973
0,0.0,1,0,0,0,0.62,4,0.0,0,0,0,1,1,0,0,0,0.0,0,2,0,0,0,0.0,6.86,1002565,1999
1,50.53,12,0,0,2,3.29,37,2.7,3,1,1,3,11,0,0,0,0.0,48,14,0,1,0,0.0,6.86,794312,1973
0,100.0,2,0,0,1,0.74,12,0.0,0,0,0,3,2,0,0,0,0.0,2,8,0,0,0,0.0,6.86,295167,1960
6,42.55,9,0,1,2,5.43,42,14.29,8,1,0,9,19,0,0,0,0.0,20,14,0,5,5,0.0,6.85,76507,1958
5,56.86,17,0,0,0,7.17,61,8.2,0,1,9,8,21,2,0,1,100.0,29,23,2,5,3,0.0,6.85,165677,2020
1,54.29,5,0,1,2,1.46,24,4.17,5,0,0,1,14,1,1,1,0.0,19,5,0,0,0,20.0,6.85,846411,1961
1,0.0,0,0,0,0,0.84,3,33.33,0,0,0,0,2,0,0,0,0.0,0,1,0,1,1,0.0,6.85,1047683,1958
0,0.0,0,0,0,0,0.04,1,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.85,1101437,1958
0,80.0,0,0,0,0,0.04,1,0.0,0,0,0,0,1,0,0,0,0.0,12,0,0,0,0,0.0,6.85,40076,1977
0,100.0,0,0,0,0,0.22,2,0.0,0,0,0,0,0,0,0,0,0.0,3,2,0,0,0,0.0,6.85,115183,1957
2,57.14,5,0,1,0,1.18,18,11.11,0,1,1,1,5,0,0,1,0.0,16,8,0,1,0,0.0,6.85,1067671,1961
1,65.38,6,0,0,0,1.18,15,6.67,0,0,2,0,5,0,0,0,0.0,17,4,0,1,1,0.0,6.85,1104068,2020
1,0.0,1,0,0,0,0.61,11,9.09,0,1,0,0,2,0,0,0,0.0,0,8,0,1,0,0.0,6.84,794838,1955
2,50.0,5,0,1,2,0.91,18,11.11,4,0,3,1,5,0,0,0,0.0,5,8,0,1,2,0.0,6.84,590262,5981
0,84.62,3,0,0,0,1.04,20,0.0,0,0,6,0,3,0,0,0,0.0,11,14,0,0,0,0.0,6.84,789395,2020
1,0.0,1,0,0,0,1.39,14,7.14,0,1,1,1,6,0,0,0,0.0,0,7,0,1,0,0.0,6.84,839765,1968
0,60.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,6.84,22975,1974
3,44.44,7,0,0,1,1.5,22,13.64,1,1,1,0,9,0,0,2,0.0,16,6,0,3,0,0.0,6.84,145063,5981
4,49.28,10,0,0,1,2.88,27,14.81,1,0,2,1,10,0,0,0,0.0,34,7,0,4,4,0.0,6.84,998499,5926
1,71.43,1,0,0,0,0.76,5,20.0,0,1,0,0,2,0,0,0,0.0,5,2,0,1,0,0.0,6.84,1107069,49202
2,53.49,5,1,0,0,1.24,18,11.11,0,1,1,1,7,0,0,1,0.0,23,6,0,2,0,0.0,6.84,840451,5981
1,88.24,4,0,0,0,1.59,18,5.56,0,1,3,2,4,0,0,0,0.0,15,10,0,1,0,0.0,6.84,871705,1955
1,66.23,7,0,0,0,0.96,20,5.0,0,0,3,0,6,0,0,0,0.0,51,7,0,1,1,0.0,6.84,121264,49202
2,50.0,3,1,0,2,1.7,17,11.76,0,0,1,1,7,0,0,0,0.0,9,7,0,2,2,0.0,6.84,1485371,1968
1,100.0,2,0,0,0,0.47,12,8.33,0,0,0,0,4,0,0,0,0.0,8,6,0,1,1,0.0,6.84,373740,49202
5,64.71,4,1,0,0,3.53,22,22.73,0,2,4,4,10,0,0,3,0.0,11,8,0,5,0,0.0,6.84,1094179,1963
1,57.14,1,0,0,0,1.04,7,14.29,0,0,2,0,3,0,0,0,0.0,4,3,0,1,1,0.0,6.83,1105796,5926
0,34.62,2,0,0,0,0.19,7,0.0,2,0,0,0,2,0,0,0,0.0,9,3,0,0,0,0.0,6.83,1087079,1967
1,52.94,5,0,1,1,0.72,23,4.35,0,0,3,1,6,0,0,1,0.0,9,12,0,0,0,0.0,6.83,1102383,49202
2,65.31,18,0,2,2,1.79,41,4.88,0,0,0,1,11,0,0,0,0.0,32,12,0,0,2,0.0,6.83,840398,1958
1,60.0,2,0,0,1,0.61,8,12.5,0,0,1,0,2,0,0,0,0.0,21,4,0,1,1,0.0,6.82,1403439,1974
4,63.77,5,1,0,0,3.3,26,15.38,0,0,1,1,12,0,0,2,0.0,44,9,0,4,2,0.0,6.82,977679,1958
0,100.0,2,0,0,1,0.55,5,0.0,0,0,0,1,1,0,0,0,0.0,7,2,0,0,0,0.0,6.82,977676,1999
0,100.0,0,0,0,0,0.13,2,0.0,0,0,0,0,0,0,0,0,0.0,1,2,0,0,0,0.0,6.82,1167068,1963
0,40.0,2,0,0,0,0.23,4,0.0,0,0,0,1,1,0,0,0,0.0,2,1,0,0,0,0.0,6.82,931540,5981
1,62.5,2,0,1,1,0.3,8,12.5,0,0,0,0,2,0,0,0,0.0,20,4,0,0,1,0.0,6.82,1485309,1957
0,50.0,3,0,0,0,0.55,7,0.0,0,0,1,1,1,0,0,0,0.0,4,3,0,0,0,0.0,6.82,123225,2020
12,43.9,6,4,0,1,10.56,43,27.91,0,1,3,8,22,8,0,0,87.5,18,15,7,12,11,0.0,6.82,850987,1982
1,66.67,0,0,0,0,0.76,8,12.5,0,0,3,3,4,0,0,0,0.0,4,4,0,1,1,0.0,6.81,243439,1967
8,40.0,7,2,1,2,8.95,50,16.0,0,1,18,5,21,3,0,0,100.0,8,22,3,7,7,0.0,6.81,359024,2020
2,88.89,0,0,0,0,0.99,12,16.67,0,1,1,1,2,0,0,1,0.0,8,10,0,2,0,0.0,6.81,590324,1982
0,72.73,4,0,0,0,0.88,17,0.0,0,0,1,0,3,0,0,0,0.0,16,10,0,0,0,0.0,6.81,158257,1977
1,63.27,8,1,0,1,1.91,31,3.23,0,0,0,1,13,0,0,1,0.0,62,10,0,1,0,0.0,6.81,931591,1981
2,72.73,1,0,0,0,1.28,5,40.0,0,0,1,1,3,1,0,0,0.0,8,1,0,2,2,0.0,6.81,32164,1981
1,100.0,1,0,0,0,0.29,3,33.33,0,1,0,1,1,0,0,0,0.0,2,1,0,1,0,0.0,6.81,810715,1955
5,37.5,11,0,0,1,6.14,51,9.8,1,1,25,9,18,0,0,0,0.0,6,22,0,5,4,0.0,6.81,835260,1963
9,52.63,13,0,1,0,8.96,53,16.98,1,1,2,6,26,0,0,2,0.0,10,14,0,8,6,0.0,6.81,1018547,1999
7,52.52,23,1,2,0,6.55,67,10.45,1,1,5,2,22,0,0,4,0.0,73,22,0,5,2,0.0,6.81,922559,1958
7,47.37,13,0,0,1,5.04,44,15.91,3,0,4,8,17,1,0,1,0.0,9,14,0,7,6,0.0,6.81,363688,2020
3,50.0,9,0,0,0,3.66,35,8.57,0,1,4,2,9,0,0,0,0.0,3,17,0,3,2,0.0,6.81,158561,1954
1,69.57,6,0,0,0,1.04,14,7.14,0,1,1,1,4,0,0,0,0.0,32,4,0,1,0,0.0,6.8,1170954,5981
0,57.14,3,0,0,0,0.78,9,0.0,0,0,2,1,1,0,0,0,0.0,4,5,0,0,0,0.0,6.8,328519,1977
0,87.5,0,0,0,1,0.41,6,0.0,0,0,0,1,2,0,0,0,0.0,14,4,0,0,0,0.0,6.8,360940,1974
2,56.0,5,0,0,1,1.6,19,10.53,0,0,6,1,8,0,0,0,0.0,14,6,0,2,2,0.0,6.8,1105305,1973
1,0.0,0,0,0,0,0.58,4,25.0,0,1,0,2,1,0,0,0,0.0,0,3,0,1,0,0.0,6.8,1587711,5926
0,28.57,2,0,0,0,0.98,10,0.0,2,0,0,1,2,0,0,0,0.0,2,6,0,0,0,0.0,6.8,1017264,1955
0,100.0,1,0,0,0,0.18,4,0.0,1,0,0,0,0,0,0,0,0.0,6,3,0,0,0,0.0,6.8,830742,1974
0,0.0,1,0,0,0,0.04,1,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.8,215956,1958
0,85.71,0,0,0,0,0.03,1,0.0,0,0,0,0,1,0,0,0,0.0,12,0,0,0,0,0.0,6.8,39623,1958
0,0.0,0,0,0,0,0.03,1,0.0,0,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0.0,6.8,72080,1966
0,100.0,0,0,0,0,0.02,1,0.0,0,0,1,0,1,0,0,0,0.0,1,0,0,0,0,0.0,6.8,1410337,1999
0,0.0,0,0,0,0,0.02,1,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.8,1159656,1968
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.8,973738,1957
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.8,870697,1974
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.8,42109,1960
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.8,870920,49202
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.8,1199453,1999
0,80.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,6.8,1177384,1955
1,58.93,1,0,0,0,0.2,10,10.0,0,0,1,0,3,0,0,0,0.0,33,6,0,1,1,0.0,6.8,546338,1958
1,42.86,2,0,0,2,0.79,8,12.5,0,0,0,1,2,0,0,0,0.0,3,4,0,1,1,0.0,6.8,928134,1961
2,46.97,20,0,0,1,3.64,64,3.13,0,0,5,3,19,0,0,0,0.0,31,25,0,2,2,0.0,6.79,982405,1999
0,53.49,5,2,0,2,0.76,14,0.0,0,0,2,1,2,0,0,0,0.0,23,7,0,0,0,0.0,6.79,1175553,1999
6,24.49,4,0,1,0,2.88,22,27.27,0,3,2,3,10,0,0,1,0.0,12,8,0,5,2,0.0,6.79,1197041,1957
0,50.88,4,0,0,1,0.49,11,0.0,2,0,1,0,1,0,0,0,0.0,29,6,0,0,0,0.0,6.79,879902,1974
0,40.35,9,0,0,0,1.01,25,0.0,4,0,2,1,4,0,0,0,0.0,23,12,0,0,0,0.0,6.79,982174,1974
1,71.43,8,0,0,0,0.58,19,5.26,5,0,1,0,6,0,0,0,0.0,5,5,0,1,1,0.0,6.79,822513,1982
2,55.56,6,0,1,0,1.35,21,9.52,0,0,3,2,8,0,0,1,0.0,10,7,0,1,0,0.0,6.79,831778,1957
3,46.43,8,0,1,0,1.73,31,9.68,0,0,3,1,6,0,0,0,0.0,13,17,0,2,3,0.0,6.79,928137,1960
2,45.71,6,0,0,0,0.78,12,16.67,0,0,2,0,4,0,0,0,0.0,16,2,0,2,2,0.0,6.79,962027,1981
1,50.0,1,0,0,0,1.1,5,20.0,0,0,0,0,2,0,0,0,0.0,6,2,0,1,1,0.0,6.79,849301,1974
0,75.0,0,0,0,0,0.2,3,0.0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0.0,6.79,1185832,1973
0,64.52,0,0,0,1,1.07,11,0.0,1,0,2,1,5,0,0,0,0.0,20,6,0,0,0,0.0,6.78,1167069,1963
1,53.49,4,0,0,0,1.11,17,5.88,3,0,0,1,5,0,0,1,0.0,23,8,0,1,0,0.0,6.78,965764,1974
1,45.45,2,0,0,0,0.39,9,11.11,0,0,1,0,3,0,0,0,0.0,5,4,0,1,1,0.0,6.78,922566,1968
3,53.23,10,1,2,2,2.31,40,7.5,7,1,2,1,14,0,0,0,0.0,33,16,0,1,2,0.0,6.78,995071,1982
4,54.93,11,0,0,0,4.75,48,8.33,0,0,3,8,17,0,0,3,0.0,39,20,0,4,1,0.0,6.78,985766,1954
0,100.0,1,0,0,0,0.57,9,0.0,0,0,2,0,1,0,0,0,0.0,5,7,0,0,0,0.0,6.78,551810,5926
0,88.89,1,0,0,0,0.08,3,0.0,1,0,0,0,1,0,0,0,0.0,8,1,0,0,0,0.0,6.78,844602,1967
0,0.0,0,0,0,0,0.15,1,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.78,753662,1977
2,44.74,9,0,0,0,2.67,36,5.56,4,1,3,2,14,0,0,0,0.0,17,13,0,2,1,0.0,6.78,877591,1974
5,46.05,12,2,1,4,5.92,46,10.87,0,1,8,7,19,0,0,1,0.0,35,15,0,4,3,0.0,6.77,1087399,1961
2,53.85,4,0,1,0,1.42,25,8.0,0,1,3,1,7,0,0,0,0.0,7,14,0,1,1,0.0,6.77,981746,1982
3,40.0,4,0,0,0,1.88,15,20.0,1,1,5,2,7,0,0,0,0.0,2,4,0,3,2,0.0,6.77,21212,1958
1,66.67,13,0,0,2,3.19,35,2.86,0,0,5,4,12,0,0,0,0.0,30,10,0,1,1,0.0,6.77,905461,1981
2,61.76,9,1,0,2,4.77,35,5.71,1,1,2,5,10,0,0,1,0.0,63,16,0,2,0,0.0,6.77,924857,1981
2,47.37,8,1,1,0,3.8,38,5.26,0,1,9,6,17,0,0,0,0.0,27,13,0,1,1,0.0,6.77,795291,5981
0,66.67,4,0,0,0,0.26,7,0.0,0,0,1,0,0,0,0,0,0.0,4,3,0,0,0,0.0,6.77,243435,2020
2,0.0,8,1,1,0,2.47,29,6.9,8,0,3,0,6,0,1,2,0.0,0,15,0,1,0,12.5,6.77,870851,1960
2,50.0,10,0,0,0,3.1,31,6.45,5,0,4,3,13,0,0,0,0.0,18,8,0,2,2,0.0,6.77,1105595,1999
1,100.0,0,0,0,0,0.41,1,100.0,0,1,1,0,1,0,0,0,0.0,1,0,0,1,0,0.0,6.77,1110033,1961
1,77.78,0,1,0,0,0.29,6,16.67,0,1,0,0,4,0,0,0,0.0,7,2,0,1,0,0.0,6.77,37006,1977
0,50.0,1,0,0,0,1.06,10,0.0,0,0,0,1,4,0,0,0,0.0,3,5,0,0,0,0.0,6.77,249647,5926
0,56.67,1,0,0,0,0.33,8,0.0,0,0,0,0,0,0,0,0,0.0,17,7,0,0,0,0.0,6.77,1009920,1981
0,33.33,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.77,1170769,1957
3,64.71,0,0,0,0,0.97,9,33.33,0,3,1,1,4,0,0,0,0.0,11,5,0,3,0,0.0,6.77,330063,1958
2,51.11,10,0,0,1,2.44,31,6.45,0,0,1,5,5,0,0,0,0.0,23,16,0,2,2,0.0,6.76,1092354,1967
1,81.25,5,0,0,0,1.19,21,4.76,0,1,0,1,9,0,0,0,0.0,13,7,0,1,0,0.0,6.76,794849,1954
0,100.0,2,0,0,0,0.09,4,0.0,0,0,0,0,1,0,0,0,0.0,2,1,0,0,0,0.0,6.76,828839,5981
3,57.58,5,1,0,0,2.27,25,12.0,0,1,2,1,10,0,0,2,0.0,19,10,0,3,0,0.0,6.76,330691,1973
2,66.67,0,0,0,0,0.33,3,66.67,0,1,0,0,2,0,0,0,0.0,4,1,0,2,1,0.0,6.76,4811,1961
3,77.78,2,0,0,2,2.55,15,20.0,0,0,3,3,9,0,0,3,0.0,7,4,0,3,0,0.0,6.76,787551,1968
1,40.54,8,0,0,3,1.23,20,5.0,0,0,6,1,4,0,0,0,0.0,15,8,0,1,1,0.0,6.76,923951,1973
1,67.86,7,0,0,0,1.41,20,5.0,0,1,3,1,6,0,0,0,0.0,19,7,0,1,0,0.0,6.76,1018093,1974
1,62.86,4,0,1,0,0.48,11,9.09,0,0,0,0,3,0,0,0,0.0,22,4,0,0,1,0.0,6.76,870933,1973
2,75.0,3,0,0,1,2.64,22,9.09,1,1,9,3,9,0,0,0,0.0,9,10,0,2,1,0.0,6.76,866911,1974
1,100.0,1,0,0,2,0.78,14,7.14,0,1,0,0,6,0,0,0,0.0,1,7,0,1,0,0.0,6.76,158267,5926
0,72.73,2,0,0,0,0.22,6,0.0,0,0,0,1,1,0,0,0,0.0,8,3,0,0,0,0.0,6.76,378590,1961
0,0.0,3,0,0,0,0.72,10,0.0,0,0,1,1,2,0,0,0,0.0,0,5,0,0,0,0.0,6.76,312072,1960
0,37.5,1,0,0,0,0.41,5,0.0,0,0,0,1,2,0,0,0,0.0,3,2,0,0,0,0.0,6.76,1067641,1982
0,47.62,1,0,0,0,0.23,8,0.0,1,0,0,1,1,0,0,0,0.0,10,6,0,0,0,0.0,6.75,143593,1958
0,100.0,0,0,0,0,0.34,6,0.0,0,0,0,0,3,0,0,0,0.0,5,3,0,0,0,0.0,6.75,599700,1973
4,80.0,1,0,0,0,4.04,8,50.0,0,0,1,1,5,5,0,4,80.0,4,2,4,4,0,0.0,6.75,35519,1957
4,41.38,8,0,0,0,2.86,24,16.67,0,0,1,2,11,0,0,0,0.0,12,5,0,4,4,0.0,6.75,352838,1955
1,37.5,3,0,0,1,1.04,13,7.69,0,0,1,0,3,0,0,0,0.0,3,7,0,1,1,0.0,6.75,989384,1966
1,45.45,4,0,0,0,0.77,11,9.09,0,0,0,0,3,0,0,1,0.0,5,4,0,1,0,0.0,6.75,1464966,1974
1,77.78,4,0,0,0,0.63,9,11.11,0,0,0,0,2,0,0,1,0.0,7,3,0,1,0,0.0,6.75,1105836,1974
0,55.56,2,0,0,0,0.28,6,0.0,0,0,1,1,1,0,0,0,0.0,10,3,0,0,0,0.0,6.75,1067640,1963
0,50.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.75,1100817,1967
2,55.68,10,0,1,1,1.46,23,8.7,0,0,3,1,6,0,0,0,0.0,49,7,0,1,2,0.0,6.75,1170680,1999
0,66.67,5,0,0,2,0.75,15,0.0,0,0,3,0,3,0,0,0,0.0,22,7,0,0,0,0.0,6.75,1464248,1963
0,47.73,3,0,0,1,0.71,17,0.0,0,0,5,1,8,0,0,0,0.0,21,6,0,0,0,0.0,6.75,1046805,1982
8,33.33,8,1,0,1,8.2,51,15.69,3,1,21,11,25,2,0,1,50.0,16,18,1,8,6,0.0,6.75,106456,1966
3,71.43,3,0,1,0,1.27,14,21.43,0,1,0,2,4,0,0,0,0.0,10,7,0,2,2,0.0,6.75,1463912,5926
2,61.11,6,0,0,0,1.42,22,9.09,0,1,0,0,7,0,0,0,0.0,11,9,0,2,1,0.0,6.74,90862,1957
1,46.51,14,3,1,0,3.06,40,2.5,6,0,8,4,12,1,1,1,0.0,20,14,0,0,0,16.67,6.74,798127,2020
0,50.0,2,1,0,1,0.21,4,0.0,0,0,0,0,0,0,0,0,0.0,1,2,0,0,0,0.0,6.74,887155,1966
1,43.75,0,0,0,1,0.54,7,14.29,0,0,0,0,3,0,0,0,0.0,7,4,0,1,1,0.0,6.74,221636,1977
0,0.0,1,0,0,0,0.1,4,0.0,0,0,0,0,1,0,0,0,0.0,0,2,0,0,0,0.0,6.74,922575,1966
4,35.71,6,0,0,1,2.56,27,14.81,0,4,9,4,11,0,0,0,0.0,5,10,0,4,0,0.0,6.74,1007431,1960
2,45.0,13,0,1,2,3.67,33,6.06,2,1,4,4,13,0,0,0,0.0,18,7,0,1,1,0.0,6.74,844605,2020
0,66.67,7,1,0,1,1.7,18,0.0,0,0,0,2,2,0,0,0,0.0,16,9,0,0,0,0.0,6.74,994190,49202
0,58.54,13,0,0,1,1.57,33,0.0,1,0,4,0,8,0,0,0,0.0,24,12,0,0,0,0.0,6.73,124807,1960
1,73.33,3,0,1,0,1.1,15,6.67,2,0,0,2,6,0,0,1,0.0,11,6,0,0,0,0.0,6.73,358540,1982
0,100.0,1,0,0,0,0.14,4,0.0,0,0,0,0,2,0,0,0,0.0,2,1,0,0,0,0.0,6.73,931556,1968
0,100.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.73,1000298,1999
0,62.03,3,0,0,0,0.43,15,0.0,3,0,3,0,5,0,0,0,0.0,49,7,0,0,0,0.0,6.73,972373,1982
1,50.0,3,0,0,0,3.08,24,4.17,0,1,10,5,7,0,0,0,0.0,20,14,0,1,0,0.0,6.73,39649,1974
1,60.78,2,0,1,1,1.03,15,6.67,5,0,0,1,5,0,0,0,0.0,31,8,0,0,1,0.0,6.73,149710,1981
0,40.0,2,0,0,2,0.24,8,0.0,3,0,1,0,1,0,0,0,0.0,2,5,0,0,0,0.0,6.73,795178,2020
1,44.29,3,2,0,1,1.09,14,7.14,0,0,9,1,5,0,0,0,0.0,31,6,0,1,1,0.0,6.73,1134200,5981
0,50.0,1,0,0,0,0.26,5,0.0,0,0,1,0,1,0,0,0,0.0,1,3,0,0,0,0.0,6.73,1015287,1999
3,38.46,0,0,0,0,1.31,6,50.0,0,0,0,0,4,0,0,0,0.0,5,2,0,3,3,0.0,6.73,1463902,1999
0,58.33,5,1,0,1,0.44,10,0.0,0,0,2,1,0,0,0,0,0.0,21,5,0,0,0,0.0,6.73,1105833,1974
1,46.67,4,0,0,0,0.51,13,7.69,0,1,0,0,4,0,0,0,0.0,7,5,0,1,0,0.0,6.73,988852,1974
1,54.55,4,0,0,0,0.79,8,12.5,0,0,4,1,3,0,0,1,0.0,18,1,0,1,0,0.0,6.73,953736,49202
2,78.79,8,0,0,1,2.98,20,10.0,0,0,2,3,4,0,0,0,0.0,26,8,0,2,2,0.0,6.73,859970,1977
2,64.0,10,0,0,0,2.63,20,10.0,3,0,1,3,6,0,0,1,0.0,16,4,0,2,1,0.0,6.73,1124246,1999
3,27.27,4,1,0,0,2.81,25,12.0,0,2,10,4,9,0,0,1,0.0,3,12,0,3,0,0.0,6.73,945307,1960
1,47.73,0,0,1,0,0.26,6,16.67,0,0,4,0,3,0,0,0,0.0,21,3,0,0,1,0.0,6.73,243107,1961
3,61.54,4,0,2,0,1.16,22,13.64,0,1,3,1,6,0,0,1,0.0,8,12,0,1,1,0.0,6.73,358166,1967
0,100.0,6,0,0,0,0.98,15,0.0,1,0,0,1,1,0,0,0,0.0,7,8,0,0,0,0.0,6.73,18304,1966
0,60.0,1,0,0,0,0.16,4,0.0,0,0,2,0,2,0,0,0,0.0,3,1,0,0,0,0.0,6.73,948004,1999
0,0.0,0,0,0,0,0.14,2,0.0,0,0,2,1,0,0,0,0,0.0,0,2,0,0,0,0.0,6.73,588996,1958
0,50.0,2,0,0,0,0.04,4,0.0,0,0,0,0,0,0,0,0,0.0,1,2,0,0,0,0.0,6.73,242052,1966
0,51.72,6,0,0,0,0.39,10,0.0,0,0,1,0,0,0,0,0,0.0,15,4,0,0,0,0.0,6.72,1016930,1960
0,51.85,7,0,0,0,0.91,22,0.0,0,0,0,1,4,0,0,0,0.0,14,11,0,0,0,0.0,6.72,959620,1955
0,53.03,13,0,0,2,1.89,35,0.0,0,0,1,2,11,0,0,0,0.0,35,11,0,0,0,0.0,6.72,823653,1954
0,87.5,2,0,0,0,0.21,5,0.0,0,0,0,0,2,0,0,0,0.0,7,1,0,0,0,0.0,6.72,332171,1955
1,33.33,0,0,0,2,2.51,12,8.33,0,0,0,2,8,0,0,1,0.0,5,4,0,1,0,0.0,6.72,1121489,1968
1,53.33,9,0,0,0,1.19,18,5.56,1,0,1,0,6,0,0,0,0.0,8,3,0,1,1,0.0,6.72,358538,5926
0,40.0,2,0,0,0,0.2,6,0.0,0,0,0,0,0,0,0,0,0.0,2,4,0,0,0,0.0,6.71,40677,5926
1,50.0,1,0,0,0,2.68,17,5.88,0,0,4,4,8,0,0,0,0.0,6,8,0,1,1,0.0,6.71,1018176,1982
0,50.0,1,0,0,1,0.21,4,0.0,0,0,0,0,1,0,0,0,0.0,1,2,0,0,0,0.0,6.71,822729,1977
0,46.15,1,0,0,0,0.12,2,0.0,1,0,0,0,0,0,0,0,0.0,6,1,0,0,0,0.0,6.71,1098305,1968
0,71.43,3,0,0,0,0.39,14,0.0,0,0,0,0,4,0,0,0,0.0,5,7,0,0,0,0.0,6.71,552164,1955
